Week no.,WK 18,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
Temp Delist,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,100,100,100,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23591,Co-op,Co-op Southern Fried Chicken Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23621,Co-op,COOP Hot & Tasty Bacon Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23622,Co-op,COOP Hot & Tasty Sausage Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23689,Co-op,Co-op Southern Fried Chicken Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23590,Co-op,Co-op Chicken Caesar Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23688,Co-op,Co-op Chicken Caesar Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1381,0,1047,0,920,0,1177,0,1170,0,1078,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23850p,Sutherland,GU All Day Breakfast Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23851p,Sutherland,GU Tuna Melt Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23853p,Sutherland,GU Chicken & Red Pepper Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19473,Co-op,Co-op Tuna & Cucumber Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19482,Co-op,Co-op Tuna & Sweetcorn Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,17103,Co-op,Co-op Tuna & Cucumber Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19742,Co-op,Co-op Tuna & Sweetcorn Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,19469,Co-op,Co-op Prawn Mayo Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,17097,Co-op,Co-op Prawn Mayo Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,47200,48712,46400,43912,41900,34520,38040,38041,41700,37481,42990,36700,200,200,200,236158,239366,225420,233732,0,48712,43912,34520,38041,37481,36700,0,36700,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,88,130,87,132,88,131,86,134,92,135,91,,,,769,532,669,532,0,88,87,88,86,92,91,,91,,,,,MISSING,MISSING,,1,0,88,87,88,86,92,91,532,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,79,114,78,115,79,116,78,112,79,115,83,,,,688,476,602,476,0,79,78,79,78,79,83,,83,,,,,MISSING,MISSING,,1,0,79,78,79,78,79,83,476,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,84,131,88,132,89,128,82,131,87,135,90,,,,772,520,668,520,0,84,88,89,82,87,90,,90,,,,,MISSING,MISSING,,1,0,84,88,89,82,87,90,520,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,86,121,82,124,85,121,79,122,82,126,85,,,,742,499,642,499,0,86,82,85,79,82,85,,85,,,,,MISSING,MISSING,,1,0,86,82,85,79,82,85,499,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,337,496,335,503,341,496,325,499,340,511,349,0,0,0,2971,2027,2581,2027,0,337,335,341,325,340,349,0,349,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2                      ,Morrisons PFS,P+4,Alternative,818,814,816,814,816,934,816,814,816,814,816,814,816,814,,,,5702,5818,5325,2909,814,814,934,814,814,814,814,,814,,,,,MISSING,MISSING,,2,407,407,467,407,407,407,407,2909,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2                           ,Morrisons PFS,P+4,Alternative,240,208,212,174,172,192,188,168,216,220,270,240,218,216,,,,1420,1418,1386,709,208,174,192,168,220,240,216,,216,,,,,MISSING,MISSING,,2,104,87,96,84,110,120,108,709,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2                            ,Morrisons PFS,P+4,Alternative,216,200,176,158,192,210,156,162,172,172,226,172,204,194,,,,1298,1268,1175,634,200,158,210,162,172,172,194,,194,,,,,MISSING,MISSING,,2,100,79,105,81,86,86,97,634,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2                              ,Morrisons PFS,P+4,Alternative,244,206,202,170,168,192,172,172,182,182,232,210,222,210,,,,1352,1342,1289,671,206,170,192,172,182,210,210,,210,,,,,MISSING,MISSING,,2,103,85,96,86,91,105,105,671,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2                  ,Morrisons PFS,P+4,Alternative,814,812,814,812,814,814,814,814,814,812,814,812,814,816,,,,5688,5692,5436,2846,812,812,814,814,812,812,816,,816,,,,,MISSING,MISSING,,2,406,406,407,407,406,406,408,2846,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2                       ,Morrisons PFS,P+4,Alternative,228,196,212,172,170,208,172,172,212,180,242,204,198,208,,,,1378,1340,1337,670,196,172,208,172,180,204,208,,208,,,,,MISSING,MISSING,,2,98,86,104,86,90,102,104,670,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2                     ,Morrisons PFS,P+4,Alternative,264,172,204,170,172,184,174,174,196,178,236,220,218,228,,,,1434,1326,1337,663,172,170,184,174,178,220,228,,228,,,,,MISSING,MISSING,,2,86,85,92,87,89,110,114,663,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,14%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2608,2636,2470,2504,2734,2492,2476,2608,2558,2836,2672,2690,2686,0,0,0,18272,18204,17285,9102,2608,2470,2734,2476,2558,2672,2686,0,2686,,,,,,,,,,,,,,,,,
TEST,,,,,,,,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9332,9704,20917,20120,17052,16984,17825,17232,17111,15416,13961,12696,9064,10048,,,,100152,102200,102389,12775,9704,20120,16984,17232,15416,12696,10048,,10048,,,,,MISSING,MISSING,,8,1213,2515,2123,2154,1927,1587,1256,12775,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3520,2820,3434,3760,4116,3572,3520,3616,3902,3280,2226,2640,2692,2236,,,,21808,21924,27062,5481,2820,3760,3572,3616,3280,2640,2236,,2236,,,,,MISSING,MISSING,,4,705,940,893,904,820,660,559,5481,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3583,3004,4415,4612,4935,4424,4297,4496,4817,4208,3142,3488,2890,2612,,,,27000,26844,26312,6711,3004,4612,4424,4496,4208,3488,2612,,2612,,,,,MISSING,MISSING,,4,751,1153,1106,1124,1052,872,653,6711,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2222,1852,2627,2808,2806,2552,2675,2820,2743,2464,1861,2048,1651,1552,,,,16144,16096,19580,4024,1852,2808,2552,2820,2464,2048,1552,,1552,,,,,MISSING,MISSING,,4,463,702,638,705,616,512,388,4024,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,2990,2936,4350,4048,3956,3868,4360,4188,3814,3676,3364,3128,2297,2528,,,,24124,24372,26428,6093,2936,4048,3868,4188,3676,3128,2528,,2528,,,,,MISSING,MISSING,,4,734,1012,967,1047,919,782,632,6093,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3343,2788,3089,3396,4024,3512,3242,3488,4036,3352,2327,2796,2650,2324,,,,21396,21656,24938,5414,2788,3396,3512,3488,3352,2796,2324,,2324,,,,,MISSING,MISSING,,4,697,849,878,872,838,699,581,5414,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5132,4372,5918,6212,6691,6036,5863,6316,6607,5900,4410,4688,3906,3968,,,,36804,37492,42172,9373,4372,6212,6036,6316,5900,4688,3968,,3968,,,,,MISSING,MISSING,,4,1093,1553,1509,1579,1475,1172,992,9373,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1487,1516,2208,1992,1709,1784,2218,2180,1798,1908,1798,1808,1176,1564,,,,12512,12752,12548,3188,1516,1992,1784,2180,1908,1808,1564,,1564,,,,,MISSING,MISSING,,4,379,498,446,545,477,452,391,3188,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,1218,1284,2363,2140,1701,1716,2339,2136,1630,1748,1907,1672,941,1248,,,,12192,11944,12549,2986,1284,2140,1716,2136,1748,1672,1248,,1248,,,,,MISSING,MISSING,,4,321,535,429,534,437,418,312,2986,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,3944,3168,3197,3640,4586,3880,3289,3452,4435,3588,2230,2784,3335,2716,,,,23072,23228,25416,5807,3168,3640,3880,3452,3588,2784,2716,,2716,,,,,MISSING,MISSING,,4,792,910,970,863,897,696,679,5807,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2688,2976,5651,5368,5036,4900,5208,4264,4439,4160,3994,3464,2969,3288,,,,28500,28420,35708,7105,2976,5368,4900,4264,4160,3464,3288,,3288,,,,,MISSING,MISSING,,4,744,1342,1225,1066,1040,866,822,7105,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1919,1884,3655,3756,3263,3312,3524,3500,3125,3080,2617,2380,2033,2420,,,,20196,20332,23861,5083,1884,3756,3312,3500,3080,2380,2420,,2420,,,,,MISSING,MISSING,,4,471,939,828,875,770,595,605,5083,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1562,1564,2549,2308,1840,1932,2629,2356,1802,1788,2092,1840,1121,1380,,,,13220,13168,13844,3292,1564,2308,1932,2356,1788,1840,1380,,1380,,,,,MISSING,MISSING,,4,391,577,483,589,447,460,345,3292,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,668,716,1434,1432,1243,1312,1327,1376,1210,1044,958,916,844,956,,,,7748,7752,9942,1938,716,1432,1312,1376,1044,916,956,,956,,,,,MISSING,MISSING,,4,179,358,328,344,261,229,239,1938,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3179,2608,1780,2104,3541,2888,1789,2200,3570,3044,1310,1692,2852,2392,,,,15644,16928,16927,4232,2608,2104,2888,2200,3044,1692,2392,,2392,,,,,MISSING,MISSING,,4,652,526,722,550,761,423,598,4232,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,391,568,704,756,622,652,710,620,638,1056,487,484,525,460,,,,4320,4596,4202,1149,568,756,652,620,1056,484,460,,460,,,,,MISSING,MISSING,,4,142,189,163,155,264,121,115,1149,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,693,896,1460,1448,1113,1264,1315,1384,1197,1716,945,676,890,1008,,,,7908,8392,8439,2098,896,1448,1264,1384,1716,676,1008,,1008,,,,,MISSING,MISSING,,4,224,362,316,346,429,169,252,2098,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3889,3160,2471,3004,4502,3632,2587,3168,4460,3636,1840,2476,3444,2816,,,,20696,21892,24115,5473,3160,3004,3632,3168,3636,2476,2816,,2816,,,,,MISSING,MISSING,,4,790,751,908,792,909,619,704,5473,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,60,50,16,24,66,57,18,19,63,53,14,20,64,51,,,,234,274,159,274,50,24,57,19,53,20,51,,51,,,,,MISSING,MISSING,,1,50,24,57,19,53,20,51,274,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,1726,1868,2743,2476,2264,2320,3049,2600,2150,2212,2432,2052,1277,1688,,,,15144,15216,15919,3804,1868,2476,2320,2600,2212,2052,1688,,1688,,,,,MISSING,MISSING,,4,467,619,580,650,553,513,422,3804,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,781,840,2648,2488,1802,1572,1663,1724,1638,1500,1226,1184,706,1024,,,,10920,10332,9640,2583,840,2488,1572,1724,1500,1184,1024,,1024,,,,,MISSING,MISSING,,4,210,622,393,431,375,296,256,2583,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3824,4248,7199,7002,6508,6744,7151,6876,6678,5994,5317,5070,4442,4728,,,,40314,40662,51816,6777,4248,7002,6744,6876,5994,5070,4728,,4728,,,,,MISSING,MISSING,,6,708,1167,1124,1146,999,845,788,6777,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2835,3366,4439,4560,4152,4002,4536,4374,4353,3960,3459,3372,3534,3666,,,,26970,27300,31771,4550,3366,4560,4002,4374,3960,3372,3666,,3666,,,,,MISSING,MISSING,,6,561,760,667,729,660,562,611,4550,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2075,1892,2994,2980,3053,2836,2995,2684,2881,2468,2306,2216,1655,1548,,,,16968,16624,14773,4156,1892,2980,2836,2684,2468,2216,1548,,1548,,,,,MISSING,MISSING,,4,473,745,709,671,617,554,387,4156,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,2079,1724,2838,2880,3070,2800,2583,2692,2999,2676,1911,2052,1680,1600,,,,16188,16424,15432,4106,1724,2880,2800,2692,2676,2052,1600,,1600,,,,,MISSING,MISSING,,4,431,720,700,673,669,513,400,4106,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1987,1584,1555,1768,2457,1984,1546,1820,2373,1836,1126,1436,1634,1404,,,,11188,11832,12925,2958,1584,1768,1984,1820,1836,1436,1404,,1404,,,,,MISSING,MISSING,,4,396,442,496,455,459,359,351,2958,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,676,804,1456,1476,1424,1404,1386,1460,1306,1220,869,976,1050,1040,,,,8228,8380,9174,2095,804,1476,1404,1460,1220,976,1040,,1040,,,,,MISSING,MISSING,,4,201,369,351,365,305,244,260,2095,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,1126,948,281,400,1126,1004,252,396,1113,968,248,392,1121,908,,,,4276,5016,4728,1254,948,400,1004,396,968,392,908,,908,,,,,MISSING,MISSING,,4,237,100,251,99,242,98,227,1254,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,1193,1008,1201,1236,1726,1500,1163,1068,1651,1428,836,860,1050,988,,,,7732,8088,8198,2022,1008,1236,1500,1068,1428,860,988,,988,,,,,MISSING,MISSING,,4,252,309,375,267,357,215,247,2022,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,794,648,216,320,878,732,231,348,806,684,223,296,739,632,,,,3148,3660,3472,915,648,320,732,348,684,296,632,,632,,,,,MISSING,MISSING,,4,162,80,183,87,171,74,158,915,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,357,444,721,760,567,708,722,744,634,628,529,568,542,592,,,,4328,4444,4972,1111,444,760,708,744,628,568,592,,592,,,,,MISSING,MISSING,,4,111,190,177,186,157,142,148,1111,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,1390,1140,739,940,1634,1304,811,976,1529,1232,550,836,1336,1028,,,,6852,7456,6947,1864,1140,940,1304,976,1232,836,1028,,1028,,,,,MISSING,MISSING,,4,285,235,326,244,308,209,257,1864,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,302,348,734,832,718,716,743,892,706,668,475,536,449,576,,,,4276,4568,4828,1142,348,832,716,892,668,536,576,,576,,,,,MISSING,MISSING,,4,87,208,179,223,167,134,144,1142,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2486,2736,5003,5264,4444,4800,4721,4376,4519,4520,3562,3360,2965,3608,,,,28256,28664,28727,3583,2736,5264,4800,4376,4520,3360,3608,,3608,,,,,MISSING,MISSING,,8,342,658,600,547,565,420,451,3583,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,4822,5184,9331,8464,7165,7536,9307,8304,7073,7192,7812,6616,3982,5088,,,,48808,48384,56069,6048,5184,8464,7536,8304,7192,6616,5088,,5088,,,,,MISSING,MISSING,,8,648,1058,942,1038,899,827,636,6048,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,115,90,70,66,52,90,74,100,77,110,90,300,301,,,,807,779,771,779,115,70,52,74,77,90,301,,301,,,,,MISSING,MISSING,,1,115,70,52,74,77,90,301,779,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,70,66,50,36,30,36,50,38,50,66,80,52,200,178,,,,473,472,586,472,66,36,36,38,66,52,178,,178,,,,,MISSING,MISSING,,1,66,36,36,38,66,52,178,472,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,55,77,60,48,53,50,70,48,100,74,80,79,160,181,,,,574,557,591,557,77,48,50,48,74,79,181,,181,,,,,MISSING,MISSING,,1,77,48,50,48,74,79,181,557,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,40,42,50,17,22,28,40,26,50,24,50,26,100,89,,,,278,252,329,252,42,17,28,26,24,26,89,,89,,,,,MISSING,MISSING,,1,42,17,28,26,24,26,89,252,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,155,155,100,120,80,80,150,91,125,101,150,117,350,379,,,,1121,1043,1255,1043,155,120,80,91,101,117,379,,379,,,,,MISSING,MISSING,,1,155,120,80,91,101,117,379,1043,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1865,1800,1837,1800,1677,1800,1649,1700,1655,1675,1551,,,,10471,10234,8070,10234,0,1865,1837,1677,1649,1655,1551,,1551,,,,,MISSING,MISSING,,1,0,1865,1837,1677,1649,1655,1551,10234,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,532,550,557,600,589,600,622,600,570,546,548,,,,3435,3418,3690,3418,0,532,557,589,622,570,548,,548,,,,,MISSING,MISSING,,1,0,532,557,589,622,570,548,3418,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,176,200,186,250,207,300,182,200,127,211,171,,,,1192,1049,1566,1049,0,176,186,207,182,127,171,,171,,,,,MISSING,MISSING,,1,0,176,186,207,182,127,171,1049,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,119,250,138,300,156,300,175,200,100,178,131,,,,960,819,1365,819,0,119,138,156,175,100,131,,131,,,,,MISSING,MISSING,,1,0,119,138,156,175,100,131,819,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,80,42,80,35,80,51,80,47,71,55,63,57,,,,353,287,2789,287,0,42,35,51,47,55,57,,57,,,,,MISSING,MISSING,,1,0,42,35,51,47,55,57,287,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,30,20,25,14,25,19,20,13,16,15,16,16,,,,122,97,294,97,0,20,14,19,13,15,16,,16,,,,,MISSING,MISSING,,1,0,20,14,19,13,15,16,97,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,60,36,50,29,60,36,50,37,50,35,27,32,,,,208,205,1549,205,0,36,29,36,37,35,32,,32,,,,,MISSING,MISSING,,1,0,36,29,36,37,35,32,205,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,48,100,44,100,51,100,43,84,48,70,54,,,,408,288,466,288,0,48,44,51,43,48,54,,54,,,,,MISSING,MISSING,,1,0,48,44,51,43,48,54,288,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,60,37,60,32,60,37,60,32,53,34,44,30,,,,265,202,1554,202,0,37,32,37,32,34,30,,30,,,,,MISSING,MISSING,,1,0,37,32,37,32,34,30,202,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1000,665,900,687,900,708,900,691,750,671,808,628,,,,4811,4050,6890,675,0,665,687,708,691,671,628,,628,,,,,MISSING,MISSING,,6,0,111,115,118,115,112,105,675,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,160,125,200,152,200,183,200,210,165,176,183,166,,,,1249,1012,1608,253,0,125,152,183,210,176,166,,166,,,,,MISSING,MISSING,,4,0,31,38,46,53,44,42,253,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,350,401,350,393,350,394,350,392,325,388,322,379,,,,2123,2347,1572,293,0,401,393,394,392,388,379,,379,,,,,MISSING,MISSING,,8,0,50,49,49,49,49,47,293,OK
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,120,110,150,118,200,136,200,131,115,115,124,123,,,,739,733,2631,183,0,110,118,136,131,115,123,,123,,,,,MISSING,MISSING,,4,0,28,30,34,33,29,31,183,OK
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,50,171,50,158,50,169,50,166,35,181,34,176,,,,207,1021,295,255,0,171,158,169,166,181,176,,176,,,,,MISSING,MISSING,,4,0,43,40,42,42,45,44,255,OK
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,50,36,50,27,50,31,50,20,40,23,25,26,,,,163,163,296,41,0,36,27,31,20,23,26,,26,,,,,MISSING,MISSING,,4,0,9,7,8,5,6,7,41,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14%,,5%,,8%,,8%,,9%,,17%,,39%,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
