Week no.,WK 07,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
1270974,24818,Co-op,Co-op DF Salmon Teriyaki Salad,Co-op,P+6,Alternative,,,60,22,28,22,60,4,28,22,28,22,28,22,,,,176,114,177,114,0,22,22,4,22,22,22,,22,,,,,MISSING,MISSING,,1,0,22,22,4,22,22,22,114,OK,,#N/A
1270966,24819,Co-op,Co-op DF Vegan Burrito Bowl Salad,Co-op,P+6,Alternative,,,60,22,28,22,60,4,28,22,28,22,28,22,,,,176,114,177,114,0,22,22,4,22,22,22,,0,,,,,MISSING,MISSING,,1,0,22,22,4,22,22,22,114,OK,,#N/A
1270990,24820,Co-op,Co-op DF Halloumi & Grains Salad,Co-op,P+6,Alternative,,,60,22,28,22,60,4,28,22,28,22,28,22,,,,176,114,177,114,0,22,22,4,22,22,22,,22,,,,,MISSING,MISSING,,1,0,22,22,4,22,22,22,114,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,132,31938,29225,29863,31288,24565,24291,24833,26231,25203,25413,30633,30258,100,100,100,156341,166838,170122,162824,0,29225,31276,24303,26231,25413,30390,0,30368,,,,,,,,,,,,,,,,,,,
,,,,,,,29%,#N/A,7%,,6%,,11%,,11%,,29%,,65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1326,1168,2941,2900,2446,2420,2251,2252,2531,2328,2362,2148,1845,1568,,,,14884,14784,16000,3696,1168,2900,2420,2252,2328,2148,1568,,1568,,,,,,,,4,292,725,605,563,582,537,392,3696,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1004,836,2230,2144,1710,1704,1738,1660,1786,1644,1714,1592,1425,1120,,,,10936,10700,11900,2675,836,2144,1704,1660,1644,1592,1120,,1120,,,,,,,,4,209,536,426,415,411,398,280,2675,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,950,840,2205,2172,1722,1708,1706,1640,1773,1592,1661,1592,1361,1092,,,,10768,10636,11950,2659,840,2172,1708,1640,1592,1592,1092,,1092,,,,,,,,4,210,543,427,410,398,398,273,2659,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1376,1256,3363,3188,2573,2436,2390,2324,2588,2524,2407,2216,1939,1596,,,,15788,15540,17400,3885,1256,3188,2436,2324,2524,2216,1596,,1596,,,,,,,,4,314,797,609,581,631,554,399,3885,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,200,91,50,41,40,35,80,40,80,42,200,120,450,327,,,,698,696,1323,696,91,41,35,40,42,120,327,,327,,,,,MISSING,MISSING,,1,91,41,35,40,42,120,327,696,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,650,549,600,539,650,526,600,428,400,243,600,322,,,,2869,2607,3480,2607,0,549,539,526,428,243,322,,322,,,,,,,,1,0,549,539,526,428,243,322,2607,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,100,686,950,730,900,744,800,694,600,463,700,529,,,,4272,3846,5225,3846,0,686,730,744,694,463,529,,529,,,,,,MISSING,,1,0,686,730,744,694,463,529,3846,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1260,1250,1229,1200,1192,1100,1150,900,865,900,890,,,,6645,6586,6326,6586,0,1260,1229,1192,1150,865,890,,890,,,,,MISSING,MISSING,,1,0,1260,1229,1192,1150,865,890,6586,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,152,140,284,296,266,272,199,244,251,280,217,196,167,180,,,,1720,1608,1960,402,140,296,272,244,280,196,180,,180,,,,,MISSING,MISSING,,4,35,74,68,61,70,49,45,402,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,159,152,310,344,315,296,199,280,309,320,271,248,167,184,,,,1856,1824,2100,456,152,344,296,280,320,248,184,,184,,,,,MISSING,MISSING,,4,38,86,74,70,80,62,46,456,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,177,204,393,396,344,324,286,328,342,356,295,264,235,252,,,,2216,2124,2291,531,204,396,324,328,356,264,252,,252,,,,,MISSING,MISSING,,4,51,99,81,82,89,66,63,531,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,61,80,109,104,57,60,72,148,78,120,57,36,77,84,,,,636,632,735,158,80,104,60,148,120,36,84,,84,,,,,MISSING,MISSING,,4,20,26,15,37,30,9,21,158,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,94,104,146,160,160,144,131,208,103,168,131,108,111,132,,,,1020,1024,1136,256,104,160,144,208,168,108,132,,132,,,,,MISSING,MISSING,,4,26,40,36,52,42,27,33,256,OK,,#N/A
,24783,Morrisons,WM Prawn & Avocado Grab Bag x4,Morrisons,P+3,Alternative,800,476,1000,896,900,680,800,960,800,812,800,752,800,560,,,,5256,5136,3350,1284,476,896,680,960,812,752,560,,560,,,,,MISSING,MISSING,,4,119,224,170,240,203,188,140,1284,OK,,#N/A
4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,Morrisons,P+2,Alternative,50,33,20,18,20,2,20,6,25,19,30,33,80,89,,,,172,200,210,200,33,18,2,6,19,33,89,,89,,,,,MISSING,MISSING,,1,33,18,2,6,19,33,89,200,OK,,#N/A
4548303,24887,Morrisons,WM Meat Sandwich Platter,Morrisons,P+2,Alternative,50,59,20,24,20,7,20,16,25,23,40,61,140,162,,,,286,352,275,352,59,24,7,16,23,61,162,,162,,,,,MISSING,MISSING,,1,59,24,7,16,23,61,162,352,OK,,#N/A
4548305,24888,Morrisons,WM Vegetarian Wraps Platter,Morrisons,P+2,Alternative,50,53,20,19,20,17,20,28,25,24,40,25,90,97,,,,232,263,210,263,53,19,17,28,24,25,97,,97,,,,,MISSING,MISSING,,1,53,19,17,28,24,25,97,263,OK,,#N/A
4548301,24889,Morrisons,WM The Best Sandwich Platter,Morrisons,P+2,Alternative,50,47,10,13,10,25,20,32,25,20,35,40,100,110,,,,207,287,210,287,47,13,25,32,20,40,110,,110,,,,,MISSING,MISSING,,1,47,13,25,32,20,40,110,287,OK,,#N/A
4549090,24890,Morrisons,WM Classic Sandwich Platter ,Morrisons,P+2,Alternative,300,354,150,91,130,119,160,137,200,151,300,336,800,852,,,,1786,2040,1579,2040,354,91,119,137,151,336,852,,852,,,,,MISSING,MISSING,,1,354,91,119,137,151,336,852,2040,OK,,#N/A
4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,Morrisons,P+2,Alternative,200,156,80,56,50,53,60,52,90,63,150,128,400,459,,,,931,967,888,967,156,56,53,52,63,128,459,,459,,,,,MISSING,MISSING,,1,156,56,53,52,63,128,459,967,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,BAGUETTE BAKING,,,,,777,0,1509,0,1301,0,1413,0,1453,0,1053,0,1021,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,4656,8%,10738,19%,8451,15%,8084,15%,8678,16%,8144,15%,6571,12%,,,,,55322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,6999,6049,15380,15357,13582,12800,12901,12817,13530,12758,12610,11466,12389,10605,0,0,0,83178,72607,81826,28453,6049,15357,12800,12817,12758,11466,10605,0,8276,,,,,,,,,,,,,,,,,,,
,,,,,,,,20%,,5%,,5%,,6%,,6%,,14%,,43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,500,414,500,414,500,414,500,414,500,414,400,414,500,500,500,2484,2484,2553,1242,0,414,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,207,207,207,207,207,207,1242,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,200,104,220,146,200,174,200,194,300,278,250,354,,,,1290,1250,1253,625,0,104,146,174,194,278,354,,354,,,,,MISSING,MISSING,,2,0,52,73,87,97,139,177,625,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,200,120,220,128,200,184,200,162,300,244,250,350,,,,1214,1188,1188,594,0,120,128,184,162,244,350,,350,,,,,MISSING,MISSING,,2,0,60,64,92,81,122,175,594,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,200,86,220,120,200,184,200,190,300,282,250,394,,,,1336,1256,1236,628,0,86,120,184,190,282,394,,394,,,,,MISSING,MISSING,,2,0,43,60,92,95,141,197,628,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,500,412,500,412,500,412,500,412,500,412,400,412,,,,2472,2472,2479,1236,0,412,412,412,412,412,412,,412,,,,,MISSING,MISSING,,2,0,206,206,206,206,206,206,1236,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,200,110,220,150,200,192,200,164,300,262,250,374,,,,1292,1252,1302,626,0,110,150,192,164,262,374,,374,,,,,MISSING,MISSING,,2,0,55,75,96,82,131,187,626,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,200,174,220,116,200,206,200,206,300,226,250,414,,,,1340,1342,1268,671,0,174,116,206,206,226,414,,414,,,,,MISSING,MISSING,,2,0,87,58,103,103,113,207,671,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,2000,1420,2100,1486,2000,1766,2000,1742,2500,2118,2050,2712,500,500,500,11428,11244,11279,5622,0,1420,1486,1766,1742,2118,2712,0,2712,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2822,2348,3378,3380,3444,2984,3276,3436,3247,3072,2314,2472,2243,1992,,,,20428,19684,21446,4921,2348,3380,2984,3436,3072,2472,1992,,1992,,,,,MISSING,MISSING,,4,587,845,746,859,768,618,498,4921,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2432,1928,3573,3736,3427,3048,3377,3640,3297,3344,2558,2588,1722,1724,,,,21356,20008,21246,5002,1928,3736,3048,3640,3344,2588,1724,,1724,,,,,MISSING,MISSING,,4,482,934,762,910,836,647,431,5002,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,1802,1472,2372,2416,2230,2268,2297,2404,2352,2236,1659,1804,1088,1092,,,,14028,13692,14001,3423,1472,2416,2268,2404,2236,1804,1092,,1092,,,,,MISSING,MISSING,,4,368,604,567,601,559,451,273,3423,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3788,3332,5288,5068,5002,4632,4990,4984,4746,4744,3654,3560,3053,2976,,,,30764,29296,30503,7324,3332,5068,4632,4984,4744,3560,2976,,2976,,,,,MISSING,MISSING,,4,833,1267,1158,1246,1186,890,744,7324,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3499,2960,4074,3960,4154,3712,3952,4164,3990,3804,2978,3076,2734,2508,,,,24760,24184,25001,6046,2960,3960,3712,4164,3804,3076,2508,,2508,,,,,MISSING,MISSING,,4,740,990,928,1041,951,769,627,6046,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4906,4552,7836,7256,6989,6696,7178,7196,7157,7044,5783,5524,4326,4100,,,,44032,42368,44002,10592,4552,7256,6696,7196,7044,5524,4100,,4100,,,,,MISSING,MISSING,,4,1138,1814,1674,1799,1761,1381,1025,10592,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2129,1864,2972,2832,2835,2544,2822,2944,2541,2540,2075,2172,1684,1620,,,,16760,16516,16187,4129,1864,2832,2544,2944,2540,2172,1620,,1620,,,,,MISSING,MISSING,,4,466,708,636,736,635,543,405,4129,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2667,2284,2773,2748,3121,2700,2684,2876,2911,2652,2075,2232,2188,2052,,,,17900,17544,19001,4386,2284,2748,2700,2876,2652,2232,2052,,2052,,,,,MISSING,MISSING,,4,571,687,675,719,663,558,513,4386,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2167,2108,5145,4872,4330,4216,4553,4708,4465,4164,3427,2848,2692,2320,,,,26424,25236,27060,6309,2108,4872,4216,4708,4164,2848,2320,,2320,,,,,MISSING,MISSING,,4,527,1218,1054,1177,1041,712,580,6309,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1562,1540,3720,3684,3192,3228,3284,3580,3280,3264,2310,2244,2255,2180,,,,20116,19720,12002,4930,1540,3684,3228,3580,3264,2244,2180,,2180,,,,,MISSING,MISSING,,4,385,921,807,895,816,561,545,4930,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21965
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21970
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,12,5,14,18,12,8,14,17,12,9,13,13,12,0,,,,84,70,283,70,5,18,8,17,9,13,0,,0,,,,,MISSING,MISSING,,1,5,18,8,17,9,13,0,70,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1201,1120,2907,2484,1978,1800,2146,2104,2192,2312,1403,1576,1054,1168,,,,12140,12564,13650,3141,1120,2484,1800,2104,2312,1576,1168,,1168,,,,,MISSING,MISSING,,4,280,621,450,526,578,394,292,3141,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3452,3054,7348,7506,6596,6420,6647,7314,6609,6360,5153,4782,4196,4158,,,,39906,39594,40005,6599,3054,7506,6420,7314,6360,4782,4158,,4158,,,,,MISSING,MISSING,,6,509,1251,1070,1219,1060,797,693,6599,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2199,2112,4892,4998,4460,4326,4523,5094,4353,4164,3175,2844,3383,3420,,,,28200,26958,17004,4493,2112,4998,4326,5094,4164,2844,3420,,3420,,,,,MISSING,MISSING,,6,352,833,721,849,694,474,570,4493,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,1638,1268,2385,2416,2302,2116,2234,2312,2281,2112,1625,1736,1226,1056,,,,14224,13016,12001,3254,1268,2416,2116,2312,2112,1736,1056,,1056,,,,,MISSING,MISSING,,4,317,604,529,578,528,434,264,3254,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1357,1092,2277,2232,2041,1984,2041,2084,2117,2068,1680,1672,1155,1092,,,,12324,12224,12344,3056,1092,2232,1984,2084,2068,1672,1092,,1092,,,,,MISSING,MISSING,,4,273,558,496,521,517,418,273,3056,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1928,1576,2078,2172,2432,2152,1995,2212,2297,2088,1302,1628,1722,1440,,,,13468,13268,12501,3317,1576,2172,2152,2212,2088,1628,1440,,1440,,,,,MISSING,MISSING,,4,394,543,538,553,522,407,360,3317,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,294,376,760,760,731,696,706,848,701,708,508,544,475,500,,,,4724,4432,4757,1108,376,760,696,848,708,544,500,,500,,,,,MISSING,MISSING,,4,94,190,174,212,177,136,125,1108,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,1705,1920,5158,4800,4057,4224,4234,4464,4225,4232,3108,3024,2730,2944,,,,25728,25608,26000,3201,1920,4800,4224,4464,4232,3024,2944,,2944,,,,,MISSING,MISSING,,8,240,600,528,558,529,378,368,3201,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,365,340,886,836,668,680,781,844,697,732,622,572,454,468,,,,4676,4472,4756,1118,340,836,680,844,732,572,468,,468,,,,,MISSING,MISSING,,4,85,209,170,211,183,143,117,1118,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3763,2856,4968,5216,5216,4712,4679,5152,5015,5008,3620,3896,2629,2400,,,,30088,29240,32497,3655,2856,5216,4712,5152,5008,3896,2400,,2400,,,,,MISSING,MISSING,,8,357,652,589,644,626,487,300,3655,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,890,736,1214,1188,1105,1076,1172,1220,1109,1120,878,968,609,572,,,,7224,6880,12237,1720,736,1188,1076,1220,1120,968,572,,572,,,,,MISSING,MISSING,,4,184,297,269,305,280,242,143,1720,OK,,22902
7924859,23774,Sainsbury's,JS The Big Beef Roll,Sainsbury's,P+3,Alternative,336,320,1110,996,903,908,928,956,928,832,680,600,714,628,,,,5368,5240,6006,1310,320,996,908,956,832,600,628,,628,,,,,MISSING,MISSING,,4,80,249,227,239,208,150,157,1310,OK,,23774
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,290,304,795,768,596,692,693,736,680,576,386,444,479,416,,,,4076,3936,4525,984,304,768,692,736,576,444,416,,416,,,,,,,,4,76,192,173,184,144,111,104,984,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,630,784,1564,1476,1344,1344,1361,1448,1394,1392,861,904,1050,1036,,,,9120,8384,9151,2096,784,1476,1344,1448,1392,904,1036,,1036,,,,,,,,4,196,369,336,362,348,226,259,2096,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,353,528,1361,1192,1159,1236,1184,1152,1189,1164,743,780,869,892,,,,7440,6944,7950,1736,528,1192,1236,1152,1164,780,892,,892,,,,,,,,4,132,298,309,288,291,195,223,1736,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,361,412,1128,1064,974,936,1033,1104,962,856,689,656,638,628,,,,6004,5656,6373,1414,412,1064,936,1104,856,656,628,,628,,,,,,,,4,103,266,234,276,214,164,157,1414,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Sainsbury's,P+2,wrap,286,392,812,828,853,816,781,896,735,732,563,512,596,628,,,,4916,4804,5362,1201,392,828,816,896,732,512,628,,628,,,,,,,,4,98,207,204,224,183,128,157,1201,OK,,24078
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Sainsbury's,P+3,Alternative,21,28,151,116,134,80,193,108,176,60,206,44,105,16,,,,440,452,465,113,28,116,80,108,60,44,16,,16,,,,,,,,4,7,29,20,27,15,11,4,113,OK,,24169
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Sainsbury's,P+1,Alternative,97,48,104,96,101,96,101,96,101,96,101,96,97,92,,,,620,620,607,155,48,96,96,96,96,96,92,,92,,,,,,,,4,12,24,24,24,24,24,23,155,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Sainsbury's,P+1,Alternative,97,48,125,112,113,108,113,108,118,112,113,104,101,96,,,,692,688,749,172,48,112,108,108,112,104,96,,96,,,,,,,,4,12,28,27,27,28,26,24,172,OK,,24284
7980249,24605,Sainsbury's,JS Chicken & Avocado Skillet,Sainsbury's,P+2,Skillet,853,792,2082,1940,1827,1776,1915,1912,1840,1732,1369,1200,1533,1392,,,,11520,10744,11997,2686,792,1940,1776,1912,1732,1200,1392,,1392,,,,,MISSING,MISSING,,4,198,485,444,478,433,300,348,2686,OK,,#N/A
7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,Sainsbury's,P+3,Alternative,596,600,2100,1812,1735,1588,1840,2100,1772,1728,1457,1172,1365,1244,,,,11220,10244,10978,2561,600,1812,1588,2100,1728,1172,1244,,1244,,,,,MISSING,MISSING,,4,150,453,397,525,432,293,311,2561,OK,,#N/A
7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,Sainsbury's,P+4,Alternative,1411,1412,3742,3476,3566,3344,3633,3684,3557,3084,2759,2148,2575,2380,,,,21316,19528,22502,4882,1412,3476,3344,3684,3084,2148,2380,,2380,,,,,MISSING,MISSING,,4,353,869,836,921,771,537,595,4882,OK,,#N/A
7980035,24650,Sainsbury's,JS Chicken & Bacon Caesar Grab Bag,Sainsbury's,P+3,Alternative,840,760,2350,1948,2125,1928,2201,2096,2146,1812,1588,1268,1667,1360,,,,13568,11172,14251,2793,760,1948,1928,2096,1812,1268,1360,,1360,,,,,MISSING,MISSING,,4,190,487,482,524,453,317,340,2793,OK,,#N/A
7828855,22288,Sainsbury's,JS Brie & Cranberry Skillet,Sainsbury's,P+3,Skillet,1172,1716,3426,3940,2680,3580,2801,3580,2843,3848,2003,2608,1751,1696,,,,16816,20968,18634,5242,1716,3940,3580,3580,3848,2608,1696,,1696,,,,,MISSING,MISSING,,4,429,985,895,895,962,652,424,5242,OK,,22288
7924820,23775,Sainsbury's,JS Festive Falafel Twin Wrap,Sainsbury's,P+3,wrap,2461,2236,2164,2412,3318,3020,2491,2776,2600,3136,2125,2204,1651,1772,,,,14084,17556,13753,4389,2236,2412,3020,2776,3136,2204,1772,,1772,,,,,MISSING,MISSING,,4,559,603,755,694,784,551,443,4389,OK,,23775
7980029,24651,Sainsbury's,JS Christmas Market Sandwhich,Sainsbury's,P+3,Alternative,344,468,1024,1196,928,1172,1155,1196,987,1136,764,876,735,728,,,,6428,6772,6727,1693,468,1196,1172,1196,1136,876,728,,728,,,,,MISSING,MISSING,,4,117,299,293,299,284,219,182,1693,OK,,#N/A
7991189,24832,Sainsbury's,JS Christmas New Yorker Skillet,Sainsbury's,P+3,Skillet,315,380,1257,1408,916,1068,945,1104,953,1052,609,672,634,596,,,,5884,6280,2867,1570,380,1408,1068,1104,1052,672,596,,596,,,,,,,,4,95,352,267,276,263,168,149,1570,OK,,#N/A
,24761,Sainsbury's,JS Christmas Platter,Sainsbury's,P+2,Alternative,50,11,50,5,50,2,50,9,50,9,50,10,50,21,,,,36,67,565,17,11,5,2,9,9,10,21,,21,,,,,,,,4,3,1,1,2,2,3,5,17,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,150,87,80,34,100,48,100,36,100,39,110,97,300,245,,,,602,586,688,586,87,34,48,36,39,97,245,,245,,,,,MISSING,MISSING,,1,87,34,48,36,39,97,245,586,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,110,78,40,27,70,41,70,42,80,34,90,80,250,207,,,,579,509,573,509,78,27,41,42,34,80,207,,207,,,,,MISSING,MISSING,,1,78,27,41,42,34,80,207,509,OK,,22883
,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,80,60,43,70,90,100,72,100,66,100,109,250,215,,,,628,675,630,675,80,43,90,72,66,109,215,,215,,,,,MISSING,MISSING,,1,80,43,90,72,66,109,215,675,OK,,#N/A
,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,80,41,40,14,25,13,40,16,50,21,60,61,160,106,,,,249,272,300,272,41,14,13,16,21,61,106,,106,,,,,MISSING,MISSING,,1,41,14,13,16,21,61,106,272,OK,,#N/A
