Week no.,WK 06,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,,60,44,28,22,60,44,28,22,28,22,28,22,,,,264,176,177,176,0,44,22,44,22,22,22,,22,,,,,MISSING,MISSING,,1,0,44,22,44,22,22,22,176,OK,,#N/A
1270974,24818,Co-op,Co-op DF Salmon Teriyaki Salad,Co-op,P+6,Alternative,,,60,44,28,22,60,44,28,22,28,22,28,22,,,,264,176,177,176,0,44,22,44,22,22,22,,22,,,,,MISSING,MISSING,,1,0,44,22,44,22,22,22,176,OK,,#N/A
1270966,24819,Co-op,Co-op DF Vegan Burrito Bowl Salad,Co-op,P+6,Alternative,,,60,44,28,22,60,44,28,22,28,22,28,22,,,,264,176,177,176,0,44,22,44,22,22,22,,0,,,,,MISSING,MISSING,,1,0,44,22,44,22,22,22,176,OK,,#N/A
1270990,24820,Co-op,Co-op DF Halloumi & Grains Salad,Co-op,P+6,Alternative,,,60,44,28,22,60,44,28,22,28,22,28,22,,,,264,176,177,176,0,44,22,44,22,22,22,,22,,,,,MISSING,MISSING,,1,0,44,22,44,22,22,22,176,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,264,30403,28710,31193,27638,25155,22109,26583,23127,26833,25054,31903,29439,100,100,100,182325,156341,188068,152558,0,28842,27506,22241,23127,25054,29571,0,29549,,,,,,,,,,,,,,,,,,,
,,,,,,,50%,#N/A,11%,,13%,,16%,,14%,,36%,,86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1617,1480,3007,2740,2692,2324,2496,2016,2768,2300,2608,2556,1974,1468,,,,14744,14884,16038,3721,1480,2740,2324,2016,2300,2556,1468,,1468,,,,,,,,4,370,685,581,504,575,639,367,3721,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1159,1116,2293,1980,1877,1724,1927,1536,1932,1664,1894,1788,1478,1128,,,,10944,10936,12479,2734,1116,1980,1724,1536,1664,1788,1128,,1128,,,,,,,,4,279,495,431,384,416,447,282,2734,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1268,1148,2184,1984,1945,1628,1915,1552,1961,1812,1932,1548,1499,1096,,,,11488,10768,12168,2692,1148,1984,1628,1552,1812,1548,1096,,1096,,,,,,,,4,287,496,407,388,453,387,274,2692,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1789,1568,3461,3020,2902,2388,2758,2100,2885,2424,2890,2700,2045,1588,,,,16104,15788,18243,3947,1568,3020,2388,2100,2424,2700,1588,,1588,,,,,,,,4,392,755,597,525,606,675,397,3947,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,350,111,80,33,90,28,110,49,100,49,250,114,600,314,,,,771,698,1308,698,111,33,28,49,49,114,314,,314,,,,,MISSING,MISSING,,1,111,33,28,49,49,114,314,698,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,558,800,569,850,582,800,536,600,274,600,350,,,,2756,2869,3394,2869,0,558,569,582,536,274,350,,350,,,,,,,,1,0,558,569,582,536,274,350,2869,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,895,1000,859,1000,825,900,718,700,432,700,543,,,,4185,4272,5346,4272,0,895,859,825,718,432,543,,543,,,,,,MISSING,,1,0,895,859,825,718,432,543,4272,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1261,1250,1231,1200,1200,1100,1170,900,894,900,889,,,,6575,6645,6464,6645,0,1261,1231,1200,1170,894,889,,889,,,,,MISSING,MISSING,,1,0,1261,1231,1200,1170,894,889,6645,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,197,200,298,272,344,280,214,252,307,284,265,248,185,184,,,,1788,1720,2194,430,200,272,280,252,284,248,184,,184,,,,,MISSING,MISSING,,4,50,68,70,63,71,62,46,430,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,189,188,353,304,328,288,298,268,340,312,244,296,214,200,,,,1996,1856,2467,464,188,304,288,268,312,296,200,,200,,,,,MISSING,MISSING,,4,47,76,72,67,78,74,50,464,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,214,256,416,392,416,348,286,280,391,324,344,372,260,244,,,,2316,2216,2779,554,256,392,348,280,324,372,244,,244,,,,,MISSING,MISSING,,4,64,98,87,70,81,93,61,554,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,63,100,105,64,76,80,101,96,84,124,113,104,80,68,,,,772,636,946,159,100,64,80,96,124,104,68,,68,,,,,MISSING,MISSING,,4,25,16,20,24,31,26,17,159,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,143,136,172,160,176,120,129,136,155,180,151,176,101,112,,,,1112,1020,1250,255,136,160,120,136,180,176,112,,112,,,,,MISSING,MISSING,,4,34,40,30,34,45,44,28,255,OK,,#N/A
,24783,Morrisons,WM Prawn & Avocado Grab Bag x4,Morrisons,P+3,Alternative,,,1500,1728,1000,472,1000,544,1000,632,1000,540,1000,1340,,,,0,5256,3350,1314,0,1728,472,544,632,540,1340,,1340,,,,,MISSING,MISSING,,4,0,432,118,136,158,135,335,1314,OK,,#N/A
4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,Morrisons,P+2,Alternative,40,28,15,15,15,14,20,5,20,17,30,11,80,82,,,,151,172,500,172,28,15,14,5,17,11,82,,82,,,,,MISSING,MISSING,,1,28,15,14,5,17,11,82,172,OK,,#N/A
4548303,24887,Morrisons,WM Meat Sandwich Platter,Morrisons,P+2,Alternative,60,54,20,22,20,15,25,6,20,19,40,29,140,141,,,,266,286,500,286,54,22,15,6,19,29,141,,141,,,,,MISSING,MISSING,,1,54,22,15,6,19,29,141,286,OK,,#N/A
4548305,24888,Morrisons,WM Vegetarian Wraps Platter,Morrisons,P+2,Alternative,40,30,15,21,15,17,20,25,25,16,40,38,90,85,,,,185,232,750,232,30,21,17,25,16,38,85,,85,,,,,MISSING,MISSING,,1,30,21,17,25,16,38,85,232,OK,,#N/A
4548301,24889,Morrisons,WM The Best Sandwich Platter,Morrisons,P+2,Alternative,20,38,15,8,15,13,15,12,20,17,35,24,100,95,,,,159,207,750,207,38,8,13,12,17,24,95,,95,,,,,MISSING,MISSING,,1,38,8,13,12,17,24,95,207,OK,,#N/A
4549090,24890,Morrisons,WM Classic Sandwich Platter ,Morrisons,P+2,Alternative,360,297,150,126,150,111,160,156,250,131,320,252,800,713,,,,2080,1786,1680,1786,297,126,111,156,131,252,713,,713,,,,,MISSING,MISSING,,1,297,126,111,156,131,252,713,1786,OK,,#N/A
4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,Morrisons,P+2,Alternative,180,193,60,62,50,42,90,46,100,53,150,131,400,404,,,,922,931,3569,931,193,62,42,46,53,131,404,,404,,,,,MISSING,MISSING,,1,193,62,42,46,53,131,404,931,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,BAGUETTE BAKING,,,,,977,0,1405,0,1321,0,1237,0,1433,0,1397,0,997,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,5834,10%,10945,18%,9416,15%,9096,15%,9547,16%,9324,15%,6997,11%,,,,,61159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,7690,6943,17294,15645,15161,12551,14614,11686,15158,12782,14506,12527,13247,11044,0,0,0,75551,74308,85076,29440,6943,15645,12551,11686,12782,12527,11044,0,8184,,,,,,,,,,,,,,,,,,,
,,,,,,,,20%,,5%,,5%,,6%,,6%,,14%,,43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,600,414,600,414,400,414,400,414,400,414,400,414,500,500,500,2484,2484,2600,1242,0,414,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,207,207,207,207,207,207,1242,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,400,156,200,180,200,132,200,170,300,308,250,344,,,,1306,1290,1280,645,0,156,180,132,170,308,344,,344,,,,,MISSING,MISSING,,2,0,78,90,66,85,154,172,645,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,136,200,208,200,146,200,154,300,240,250,330,,,,1218,1214,1205,607,0,136,208,146,154,240,330,,330,,,,,MISSING,MISSING,,2,0,68,104,73,77,120,165,607,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,136,200,176,200,152,200,156,300,322,250,394,,,,1354,1336,1258,668,0,136,176,152,156,322,394,,394,,,,,MISSING,MISSING,,2,0,68,88,76,78,161,197,668,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,600,412,600,412,400,412,400,412,400,412,400,412,,,,2554,2472,2528,1236,0,412,412,412,412,412,412,,412,,,,,MISSING,MISSING,,2,0,206,206,206,206,206,206,1236,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,112,200,174,200,160,200,188,300,276,250,382,,,,1298,1292,1313,646,0,112,174,160,188,276,382,,382,,,,,MISSING,MISSING,,2,0,56,87,80,94,138,191,646,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,114,200,204,200,172,200,194,300,282,250,374,,,,1428,1340,1297,670,0,114,204,172,194,282,374,,374,,,,,MISSING,MISSING,,2,0,57,102,86,97,141,187,670,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,3200,1480,2200,1768,1800,1588,1800,1688,2300,2254,2050,2650,500,500,500,11642,11428,11481,5714,0,1480,1768,1588,1688,2254,2650,0,2650,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2881,2540,3542,3432,3591,3276,3440,3412,3352,3264,2510,2488,2264,2016,,,,21548,20428,21863,5107,2540,3432,3276,3412,3264,2488,2016,,2016,,,,,MISSING,MISSING,,4,635,858,819,853,816,622,504,5107,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2638,2228,3996,3976,3595,3368,3692,3808,3751,3644,2778,2780,1901,1552,,,,21772,21356,21657,5339,2228,3976,3368,3808,3644,2780,1552,,1552,,,,,MISSING,MISSING,,4,557,994,842,952,911,695,388,5339,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,1739,1412,2514,2656,2314,2192,2369,2504,2390,2404,1767,1924,1313,936,,,,14236,14028,14000,3507,1412,2656,2192,2504,2404,1924,936,,936,,,,,MISSING,MISSING,,4,353,664,548,626,601,481,234,3507,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4036,3588,5534,5276,5330,4780,5284,5300,5204,5220,3948,3804,3288,2796,,,,31004,30764,30500,7691,3588,5276,4780,5300,5220,3804,2796,,2796,,,,,MISSING,MISSING,,4,897,1319,1195,1325,1305,951,699,7691,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3343,3096,4488,4088,4402,3892,4120,4228,4225,3904,3257,3220,2730,2332,,,,25808,24760,25200,6190,3096,4088,3892,4228,3904,3220,2332,,2332,,,,,MISSING,MISSING,,4,774,1022,973,1057,976,805,583,6190,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5225,4848,8186,7288,7501,6748,7577,7316,7619,7988,6242,6204,4545,3640,,,,44928,44032,44250,11008,4848,7288,6748,7316,7988,6204,3640,,3640,,,,,MISSING,MISSING,,4,1212,1822,1687,1829,1997,1551,910,11008,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,,,,,,0,,,,0,,,,,,,,11592,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2318,2096,2929,2728,3032,2632,2881,2868,2764,2692,2173,2088,1758,1656,,,,16740,16760,16300,4190,2096,2728,2632,2868,2692,2088,1656,,1656,,,,,MISSING,MISSING,,4,524,682,658,717,673,522,414,4190,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2541,2396,3097,2888,2957,2752,3066,2952,2705,2632,2471,2476,1992,1804,,,,19056,17900,19000,4475,2396,2888,2752,2952,2632,2476,1804,,1804,,,,,MISSING,MISSING,,4,599,722,688,738,658,619,451,4475,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2537,2644,5633,4960,4780,3964,4855,4828,4889,4244,3836,3756,2864,2028,,,,27260,26424,27586,6606,2644,4960,3964,4828,4244,3756,2028,,2028,,,,,MISSING,MISSING,,4,661,1240,991,1207,1061,939,507,6606,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1764,1940,3931,3740,3276,3092,3629,3660,3419,3372,2588,2376,2376,1936,,,,20820,20116,12000,5029,1940,3740,3092,3660,3372,2376,1936,,1936,,,,,MISSING,MISSING,,4,485,935,773,915,843,594,484,5029,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,,,,,,0,,,,,,,,,,,,8304,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,,,,,,,,,,,,,,,,,,4656,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21965
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,,,,,,0,,,,,,,,,,,,7708,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21970
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,14,11,15,16,12,9,14,15,11,9,14,15,10,9,,,,292,84,289,84,11,16,9,15,9,15,9,,9,,,,,MISSING,MISSING,,1,11,16,9,15,9,15,9,84,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,836,816,4559,2020,5535,2524,5240,2448,3649,1812,2329,1424,3173,1096,,,,9328,12140,13922,3035,816,2020,2524,2448,1812,1424,1096,,1096,,,,,MISSING,MISSING,,4,204,505,631,612,453,356,274,3035,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3503,3780,8055,7050,6785,6342,7113,7284,6867,6738,5741,5532,4581,3180,,,,41076,39906,40000,6651,3780,7050,6342,7284,6738,5532,3180,,3180,,,,,MISSING,MISSING,,6,630,1175,1057,1214,1123,922,530,6651,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2451,2646,5190,5130,4687,4626,4750,5136,4813,4386,3454,3474,3661,2802,,,,29370,28200,17000,4700,2646,5130,4626,5136,4386,3474,2802,,2802,,,,,MISSING,MISSING,,6,441,855,771,856,731,579,467,4700,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,1722,1400,2812,2672,2570,2336,2654,2552,2541,2380,2030,1904,1292,980,,,,17564,14224,12000,3556,1400,2672,2336,2552,2380,1904,980,,980,,,,,MISSING,MISSING,,4,350,668,584,638,595,476,245,3556,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1323,1052,2467,2348,2117,1900,2184,2160,2155,2060,1823,1872,1214,932,,,,12836,12324,12581,3081,1052,2348,1900,2160,2060,1872,932,,932,,,,,MISSING,MISSING,,4,263,587,475,540,515,468,233,3081,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1793,1596,2493,2324,2327,2120,2369,2324,2113,2064,1689,1704,1452,1336,,,,13456,13468,12750,3367,1596,2324,2120,2324,2064,1704,1336,,1336,,,,,MISSING,MISSING,,4,399,581,530,581,516,426,334,3367,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,328,360,829,816,819,860,722,824,760,756,579,552,514,556,,,,4836,4724,4849,1181,360,816,860,824,756,552,556,,556,,,,,MISSING,MISSING,,4,90,204,215,206,189,138,139,1181,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2150,2280,5288,4824,4343,4104,4519,4712,4494,4352,3326,3176,3015,2280,,,,26496,25728,26500,3216,2280,4824,4104,4712,4352,3176,2280,,2280,,,,,MISSING,MISSING,,8,285,603,513,589,544,397,285,3216,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,470,436,916,848,798,776,806,800,731,752,657,652,531,412,,,,4696,4676,4849,1169,436,848,776,800,752,652,412,,412,,,,,MISSING,MISSING,,4,109,212,194,200,188,163,103,1169,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3142,2704,5789,5816,4855,4600,5351,5608,4822,5216,4355,4336,2411,1808,,,,31960,30088,32500,3761,2704,5816,4600,5608,5216,4336,1808,,1808,,,,,MISSING,MISSING,,8,338,727,575,701,652,542,226,3761,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,861,768,1270,1288,1117,1120,1214,1280,1151,1276,985,992,674,500,,,,11304,7224,12481,1806,768,1288,1120,1280,1276,992,500,,500,,,,,MISSING,MISSING,,4,192,322,280,320,319,248,125,1806,OK,,22902
7924859,23774,Sainsbury's,JS The Big Beef Roll,Sainsbury's,P+3,Alternative,353,368,1184,1032,962,920,970,1052,974,748,782,772,734,476,,,,5468,5368,6126,1342,368,1032,920,1052,748,772,476,,476,,,,,MISSING,MISSING,,4,92,258,230,263,187,193,119,1342,OK,,23774
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,323,328,903,788,689,692,756,788,722,648,458,428,562,404,,,,4564,4076,4525,1019,328,788,692,788,648,428,404,,404,,,,,,,,4,82,197,173,197,162,107,101,1019,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,,,,,,,,,,,,,,,,,,3404,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,764,800,1633,1640,1428,1488,1466,1632,1373,1696,1080,1248,1028,616,,,,9324,9120,9150,2280,800,1640,1488,1632,1696,1248,616,,616,,,,,,,,4,200,410,372,408,424,312,154,2280,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,475,504,1680,1460,1315,1224,1378,1428,1352,1132,1037,944,1015,748,,,,7980,7440,7950,1860,504,1460,1224,1428,1132,944,748,,748,,,,,,,,4,126,365,306,357,283,236,187,1860,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,386,408,1369,1124,1096,1064,1105,1164,1193,1036,812,720,760,488,,,,6444,6004,6375,1501,408,1124,1064,1164,1036,720,488,,488,,,,,,,,4,102,281,266,291,259,180,122,1501,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Sainsbury's,P+2,wrap,311,328,929,836,899,924,865,964,853,760,596,600,700,504,,,,5432,4916,5466,1229,328,836,924,964,760,600,504,,504,,,,,,,,4,82,209,231,241,190,150,126,1229,OK,,24078
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Sainsbury's,P+3,Alternative,8,32,160,100,168,104,168,92,181,56,242,28,125,28,,,,464,440,474,110,32,100,104,92,56,28,28,,28,,,,,,,,4,8,25,26,23,14,7,7,110,OK,,24169
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Sainsbury's,P+1,Alternative,97,48,108,96,101,96,101,96,105,96,104,96,99,92,,,,620,620,619,155,48,96,96,96,96,96,92,,92,,,,,,,,4,12,24,24,24,24,24,23,155,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Sainsbury's,P+1,Alternative,97,48,125,116,122,108,118,108,118,112,117,104,104,96,,,,748,692,763,173,48,116,108,108,112,104,96,,96,,,,,,,,4,12,29,27,27,28,26,24,173,OK,,24284
7980249,24605,Sainsbury's,JS Chicken & Avocado Skillet,Sainsbury's,P+2,Skillet,928,948,2350,2308,2071,1752,2117,2128,2092,1836,1706,1476,1473,1072,,,,11380,11520,12000,2880,948,2308,1752,2128,1836,1476,1072,,1072,,,,,MISSING,MISSING,,4,237,577,438,532,459,369,268,2880,OK,,#N/A
7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,Sainsbury's,P+3,Alternative,706,804,2411,2068,1814,1680,2016,2032,1957,2172,1620,1548,1417,916,,,,11432,11220,11189,2805,804,2068,1680,2032,2172,1548,916,,916,,,,,MISSING,MISSING,,4,201,517,420,508,543,387,229,2805,OK,,#N/A
7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,Sainsbury's,P+4,Alternative,1709,1716,4439,3956,3856,3824,4019,4016,4053,3268,3318,2848,2795,1688,,,,22868,21316,22500,5329,1716,3956,3824,4016,3268,2848,1688,,1688,,,,,MISSING,MISSING,,4,429,989,956,1004,817,712,422,5329,OK,,#N/A
7980035,24650,Sainsbury's,JS Chicken & Bacon Caesar Grab Bag,Sainsbury's,P+3,Alternative,1071,1168,2782,2696,2533,2244,2507,2516,2407,1952,2035,1676,1806,1316,,,,14376,13568,14250,3392,1168,2696,2244,2516,1952,1676,1316,,1316,,,,,MISSING,MISSING,,4,292,674,561,629,488,419,329,3392,OK,,#N/A
7828855,22288,Sainsbury's,JS Brie & Cranberry ,Sainsbury's,P+3,Skillet,,,4712,5092,2724,3064,2720,2976,2776,2668,2104,1384,1504,1632,,,,0,16816,17783,4204,0,5092,3064,2976,2668,1384,1632,,1632,,,,,MISSING,MISSING,,4,0,1273,766,744,667,346,408,4204,OK,,22288
7924820,23775,Sainsbury's,JS Festive Falafel Twin Wrap,Sainsbury's,P+3,wrap,,,3660,3672,1952,1860,2772,2916,1848,1808,2524,2932,932,896,,,,0,14084,13038,3521,0,3672,1860,2916,1808,2932,896,,896,,,,,MISSING,MISSING,,4,0,918,465,729,452,733,224,3521,OK,,23775
7980029,24651,Sainsbury's,JS Christmas Market Sandwhich,Sainsbury's,P+3,Alternative,,,2144,2220,1084,1168,1560,1604,996,632,996,156,1100,648,,,,0,6428,6329,1607,0,2220,1168,1604,632,156,648,,648,,,,,MISSING,MISSING,,4,0,555,292,401,158,39,162,1607,OK,,#N/A
7991189,24832,Sainsbury's,JS Christmas New Yorker Skillet,Sainsbury's,P+3,Skillet,,,1856,1884,1120,1096,984,1032,1028,776,764,476,672,620,,,,0,5884,2718,1471,0,1884,1096,1032,776,476,620,,620,,,,,,,,4,0,471,274,258,194,119,155,1471,OK,,#N/A
,24761,Sainsbury's,JS Christmas Platter,Sainsbury's,P+2,Alternative,,,50,0,50,0,50,1,50,9,50,7,50,19,,,,0,36,421,36,0,0,0,1,9,7,19,,19,,,,,,,,1,0,0,0,1,9,7,19,36,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,119,80,37,100,40,100,48,100,75,110,54,390,229,,,,680,602,675,602,119,37,40,48,75,54,229,,229,,,,,MISSING,MISSING,,1,119,37,40,48,75,54,229,602,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,150,103,40,52,70,35,70,45,80,45,90,80,300,219,,,,531,579,575,579,103,52,35,45,45,80,219,,219,,,,,MISSING,MISSING,,1,103,52,35,45,45,80,219,579,OK,,22883
,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,68,60,58,70,53,100,76,100,83,100,75,210,215,,,,631,628,630,628,68,58,53,76,83,75,215,,215,,,,,MISSING,MISSING,,1,68,58,53,76,83,75,215,628,OK,,#N/A
