Week no.,WK 14,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,244,,0,202,312,367,248,350,296,272,284,,,,1616,1384,1177,346,0,244,0,312,248,296,284,,284,,,,,MISSING,MISSING,,4,0,61,0,78,62,74,71,346,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,104,,0,113,136,62,104,84,96,88,92,,,,608,532,354,133,0,104,0,136,104,96,92,,92,,,,,MISSING,MISSING,,4,0,26,0,34,26,24,23,133,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,,,,0,0,,120,48,120,248,100,44,,,,752,340,0,85,0,0,0,0,48,248,44,,44,,,,,MISSING,MISSING,,4,0,0,0,0,12,62,11,85,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,,,,0,0,,200,60,200,264,200,76,100,100,100,960,400,0,100,0,0,0,0,60,264,76,,76,,,,,MISSING,MISSING,,4,0,0,0,0,15,66,19,100,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,120,92,,0,129,132,154,104,159,140,137,124,,,,724,592,574,148,0,92,0,132,104,140,124,,124,,,MISSING,MISSING,MISSING,MISSING,,4,0,23,0,33,26,35,31,148,OK
Temp Delist,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,,0,,0,,0,,,,0,,0,100,100,100,60,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23591,Co-op,Co-op Southern Fried Chicken Triple Wrap,Co-op,P+3,wrap,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23621,Co-op,COOP Hot & Tasty Bacon Roll,Co-op,P+3,Alternative,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23622,Co-op,COOP Hot & Tasty Sausage Roll,Co-op,P+3,Alternative,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23689,Co-op,Co-op Southern Fried Chicken Triple Wrap x4,Co-op,P+3,wrap,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23590,Co-op,Co-op Chicken Caesar Triple Wrap,Co-op,P+3,wrap,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23688,Co-op,Co-op Chicken Caesar Triple Wrap x4,Co-op,P+3,wrap,,,,0,,0,,0,,,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
WK 3 to PR,19473,Co-op,Co-op Tuna & Cucumber Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19482,Co-op,Co-op Tuna & Sweetcorn Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,17103,Co-op,Co-op Tuna & Cucumber Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19742,Co-op,Co-op Tuna & Sweetcorn Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,19469,Co-op,Co-op Prawn Mayo Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,17097,Co-op,Co-op Prawn Mayo Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,35881,39291,0,25407,25000,26603,40842,36560,41945,39397,37707,25936,200,200,200,242316,167787,#N/A,163431,0,39291,0,26603,36560,39397,25936,0,25936,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,,,,,,,125,125,125,129,125,131,,,,731,385,438,385,0,0,0,0,125,129,131,,131,,,,,MISSING,MISSING,,1,0,0,0,0,125,129,131,385,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,,,,,,,120,114,120,111,120,116,,,,650,341,404,341,0,0,0,0,114,111,116,,116,,,,,MISSING,MISSING,,1,0,0,0,0,114,111,116,341,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,,,,,,,125,125,120,129,125,135,,,,749,389,459,389,0,0,0,0,125,129,135,,135,,,,,MISSING,MISSING,,1,0,0,0,0,125,129,135,389,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,,,,,,,120,120,120,122,120,128,,,,706,370,438,370,0,0,0,0,120,122,128,,128,,,,,MISSING,MISSING,,1,0,0,0,0,120,122,128,370,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,0,0,0,0,0,0,490,484,485,491,490,510,0,0,0,2836,1485,1739,1485,0,0,0,0,484,491,510,0,510,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2                      ,Morrisons PFS,P+4,Alternative,820,816,824,816,,,824,936,824,766,824,816,824,816,,,,5830,4966,4897,2483,816,816,0,936,766,816,816,,816,,,,,MISSING,MISSING,,2,408,408,0,468,383,408,408,2483,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2                           ,Morrisons PFS,P+4,Alternative,228,182,180,258,,,190,306,190,190,240,172,200,172,,,,1392,1280,1235,640,182,258,0,306,190,172,172,,172,,,,,MISSING,MISSING,,2,91,129,0,153,95,86,86,640,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2                            ,Morrisons PFS,P+4,Alternative,238,170,190,240,,,180,248,180,172,220,158,200,170,,,,1364,1158,1102,579,170,240,0,248,172,158,170,,170,,,,,MISSING,MISSING,,2,85,120,0,124,86,79,85,579,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2                              ,Morrisons PFS,P+4,Alternative,238,182,180,244,,,180,264,180,186,190,176,200,182,,,,1356,1234,1186,617,182,244,0,264,186,176,182,,182,,,,,MISSING,MISSING,,2,91,122,0,132,93,88,91,617,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2                  ,Morrisons PFS,P+4,Alternative,818,814,822,814,,,822,826,822,814,822,814,822,814,,,,5712,4896,5005,2448,814,814,0,826,814,814,814,,814,,,,,MISSING,MISSING,,2,407,407,0,413,407,407,407,2448,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2                       ,Morrisons PFS,P+4,Alternative,262,190,190,294,,,170,224,170,168,220,190,200,182,,,,1422,1248,1230,624,190,294,0,224,168,190,182,,182,,,,,MISSING,MISSING,,2,95,147,0,112,84,95,91,624,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2                     ,Morrisons PFS,P+4,Alternative,224,196,180,308,,,170,252,170,182,250,172,220,170,,,,1610,1280,1230,640,196,308,0,252,182,172,170,,170,,,,,MISSING,MISSING,,2,98,154,0,126,91,86,85,640,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2828,2550,2566,2974,0,3056,2536,3056,2536,2478,2766,2498,2666,2506,0,0,0,18686,16062,15885,8031,2550,2974,0,3056,2478,2498,2506,0,2506,,,,,,,,,,,,,,,,,
TEST,,,,,,,,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,6821,7064,11718,11352,7350,8520,22594,23312,16758,18008,13079,14104,9668,7992,,,,117997,90352,75706,11294,7064,11352,8520,23312,18008,14104,7992,,7992,,,,,MISSING,MISSING,,8,883,1419,1065,2914,2251,1763,999,11294,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3948,3704,962,1092,3847,3444,3555,3708,4255,4136,2003,2468,2923,2556,,,,25904,21108,20970,5277,3704,1092,3444,3708,4136,2468,2556,,2556,,,,,MISSING,MISSING,,4,926,273,861,927,1034,617,639,5277,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3835,3620,1508,1680,3843,3436,4653,4728,4973,4936,2877,3364,2982,2784,,,,31479,24548,23228,6137,3620,1680,3436,4728,4936,3364,2784,,2784,,,,,MISSING,MISSING,,4,905,420,859,1182,1234,841,696,6137,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2272,2096,895,912,2302,1976,2929,3120,2801,2804,1848,2196,1571,1524,,,,19579,14628,13825,3657,2096,912,1976,3120,2804,2196,1524,,1524,,,,,MISSING,MISSING,,4,524,228,494,780,701,549,381,3657,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,0,,0,,0,0,6225,5836,3704,3576,3297,3268,2209,2308,,,,26667,14988,14181,3747,0,0,0,5836,3576,3268,2308,,2308,,,,,MISSING,MISSING,,4,0,0,0,1459,894,817,577,3747,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3956,3740,815,912,3784,3424,3059,3176,4091,3928,2121,2656,2894,2516,,,,24183,20352,20073,5088,3740,912,3424,3176,3928,2656,2516,,2516,,,,,MISSING,MISSING,,4,935,228,856,794,982,664,629,5088,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5116,4864,2125,2412,5141,4616,6191,6300,6472,6332,3940,4928,4137,3800,,,,41192,33252,30650,8313,4864,2412,4616,6300,6332,4928,3800,,3800,,,,,MISSING,MISSING,,4,1216,603,1154,1575,1583,1232,950,8313,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,0,,0,,0,0,2367,2288,1113,1144,1298,1312,680,784,,,,9307,5528,5139,1382,0,0,0,2288,1144,1312,784,,784,,,,,MISSING,MISSING,,4,0,0,0,572,286,328,196,1382,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,0,,0,,0,0,3136,3012,1672,1652,1756,1772,1130,1204,,,,12908,7640,6992,1910,0,0,0,3012,1652,1772,1204,,1204,,,,,MISSING,MISSING,,4,0,0,0,753,413,443,301,1910,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,4691,4428,865,828,4490,4128,3175,3252,4780,4656,2125,2572,3578,3140,,,,26548,23004,23294,5751,4428,828,4128,3252,4656,2572,3140,,3140,,,,,MISSING,MISSING,,4,1107,207,1032,813,1164,643,785,5751,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1890,1896,3234,3716,2373,2472,6242,6408,4855,5300,3772,3960,2923,2616,,,,35028,26368,23074,6592,1896,3716,2472,6408,5300,3960,2616,,2616,,,,,MISSING,MISSING,,4,474,929,618,1602,1325,990,654,6592,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,0,,0,,0,0,6705,6492,3289,3180,2386,2356,2138,2488,,,,23436,14516,12377,3629,0,0,0,6492,3180,2356,2488,,2488,,,,,MISSING,MISSING,,4,0,0,0,1623,795,589,622,3629,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,0,,0,,0,0,3581,3336,1764,1708,2092,2048,1231,1184,,,,14168,8276,7977,2069,0,0,0,3336,1708,2048,1184,,1184,,,,,MISSING,MISSING,,4,0,0,0,834,427,512,296,2069,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,0,,0,,0,0,2510,2464,1214,1156,752,780,974,908,,,,8772,5308,4479,1327,0,0,0,2464,1156,780,908,,908,,,,,MISSING,MISSING,,4,0,0,0,616,289,195,227,1327,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3956,3740,353,312,3751,3488,1503,1512,3872,3636,987,1236,3360,2944,,,,17455,16868,18005,4217,3740,312,3488,1512,3636,1236,2944,,2944,,,,,MISSING,MISSING,,4,935,78,872,378,909,309,736,4217,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,0,,0,0,0,0,0,,1844,1828,302,264,386,404,,,,4919,2496,1800,624,0,0,0,0,1828,264,404,,404,,,,,MISSING,MISSING,,4,0,0,0,0,457,66,101,624,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,151,148,273,384,214,256,2506,2592,1109,1004,764,740,970,1192,,,,8823,6316,6103,1579,148,384,256,2592,1004,740,1192,,1192,,,,,MISSING,MISSING,,4,37,96,64,648,251,185,298,1579,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,4817,4600,672,612,4477,4180,2376,2440,4628,4352,1634,2040,3885,3376,,,,23451,21600,22176,5400,4600,612,4180,2440,4352,2040,3376,,3376,,,,,MISSING,MISSING,,4,1150,153,1045,610,1088,510,844,5400,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,0,,0,,0,0,0,0,77,73,1,1,77,68,,,,244,142,161,142,0,0,0,0,73,1,68,,68,,,,,MISSING,MISSING,,1,0,0,0,0,73,1,68,142,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,0,,0,,0,0,4069,3812,1928,1876,2449,2480,1323,1312,,,,16055,9480,9161,2370,0,0,0,3812,1876,2480,1312,,1312,,,,,MISSING,MISSING,,4,0,0,0,953,469,620,328,2370,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,0,,0,,0,0,3374,3764,1793,1620,1235,1224,668,960,,,,10552,7568,6204,1892,0,0,0,3764,1620,1224,960,,960,,,,,MISSING,MISSING,,4,0,0,0,941,405,306,240,1892,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,2375,2400,4555,5598,3182,3528,8087,8526,6584,7140,5324,5820,4391,4164,,,,48996,37176,31508,6196,2400,5598,3528,8526,7140,5820,4164,,4164,,,,,MISSING,MISSING,,6,400,933,588,1421,1190,970,694,6196,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,1625,2976,2678,1950,1840,2064,4154,4662,3522,3846,3024,2886,2495,2532,,,,10935,20916,17833,3486,2976,1950,2064,4662,3846,2886,2532,,2532,,,,,MISSING,MISSING,,6,496,325,344,777,641,481,422,3486,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,853,840,861,876,1063,940,3732,3708,2940,2856,2129,2184,1617,1596,,,,18627,13000,9728,3250,840,876,940,3708,2856,2184,1596,,1596,,,,,MISSING,MISSING,,4,210,219,235,927,714,546,399,3250,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,2180,2044,1004,948,2251,2016,2683,2712,2902,2812,1655,2016,1827,1664,,,,17647,14212,13385,3553,2044,948,2016,2712,2812,2016,1664,,1664,,,,,MISSING,MISSING,,4,511,237,504,678,703,504,416,3553,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,0,,0,,0,0,0,,2848,2744,869,856,1915,1808,,,,11844,5408,5614,1352,0,0,0,0,2744,856,1808,,1808,,,,,MISSING,MISSING,,4,0,0,0,0,686,214,452,1352,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,0,,0,,0,0,0,0,2545,2480,827,840,802,764,,,,8672,4084,3291,1021,0,0,0,0,2480,840,764,,764,,,,,MISSING,MISSING,,4,0,0,0,0,620,210,191,1021,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,0,,0,,0,0,0,0,1470,1404,88,108,1407,1292,,,,5084,2804,3115,701,0,0,0,0,1404,108,1292,,1292,,,,,MISSING,MISSING,,4,0,0,0,0,351,27,323,701,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,0,,0,,0,0,0,,1957,1868,655,720,1231,1160,,,,8508,3748,3683,937,0,0,0,0,1868,720,1160,,1160,,,,,MISSING,MISSING,,4,0,0,0,0,467,180,290,937,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,0,,0,,0,0,0,0,974,924,118,116,878,824,,,,3460,1864,2046,466,0,0,0,0,924,116,824,,824,,,,,MISSING,MISSING,,4,0,0,0,0,231,29,206,466,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,0,,0,,0,0,0,0,1714,1716,273,264,382,384,,,,5000,2364,1782,591,0,0,0,0,1716,264,384,,384,,,,,MISSING,MISSING,,4,0,0,0,0,429,66,96,591,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,0,,0,,0,0,0,0,1961,1884,403,428,1554,1416,,,,7612,3728,3956,932,0,0,0,0,1884,428,1416,,1416,,,,,MISSING,MISSING,,4,0,0,0,0,471,107,354,932,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,0,,0,,0,0,0,0,1193,1180,353,336,374,380,,,,4060,1896,1483,474,0,0,0,0,1180,336,380,,380,,,,,MISSING,MISSING,,4,0,0,0,0,295,84,95,474,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,1478,1456,2554,2424,1655,1920,4493,5024,3570,3600,2730,2816,1924,1816,,,,32695,19056,17354,2382,1456,2424,1920,5024,3600,2816,1816,,1816,,,,,MISSING,MISSING,,8,182,303,240,628,450,352,227,2382,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,,,,,,0,12995,12208,6182,6048,8182,8104,3461,3768,,,,53000,30128,28186,3766,0,0,0,12208,6048,8104,3768,,3768,,,,,MISSING,MISSING,,8,0,0,0,1526,756,1013,471,3766,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,217,122,553,553,,0,,,200,53,180,76,270,215,,,,666,1019,719,1019,122,553,0,0,53,76,215,,215,,,,,MISSING,MISSING,,1,122,553,0,0,53,76,215,1019,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,0,,,,,0,,,130,23,180,46,260,158,,,,584,227,614,227,0,0,0,0,23,46,158,,158,,,,,MISSING,MISSING,,1,0,0,0,0,23,46,158,227,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,115,60,237,237,,,,,130,43,180,64,260,130,,,,#N/A,534,638,534,60,237,0,0,43,64,130,,130,,,,,MISSING,MISSING,,1,60,237,0,0,43,64,130,534,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,115,48,208,208,,,,,90,26,150,27,300,98,,,,#N/A,407,341,407,48,208,0,0,26,27,98,,98,,,,,MISSING,MISSING,,1,48,208,0,0,26,27,98,407,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,343,175,742,742,,,,,200,75,280,93,550,228,,,,#N/A,1313,1311,1313,175,742,0,0,75,93,228,,228,,,,,MISSING,MISSING,,1,175,742,0,0,75,93,228,1313,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1500,1297,,,1500,1344,1500,1589,1500,1606,1500,1592,,,,9355,7428,6827,7428,0,1297,0,1344,1589,1606,1592,,1592,,,,,MISSING,MISSING,,1,0,1297,0,1344,1589,1606,1592,7428,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,500,413,,,500,518,500,600,500,566,500,539,,,,2723,2636,2380,2636,0,413,0,518,600,566,539,,539,,,,,MISSING,MISSING,,1,0,413,0,518,600,566,539,2636,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,250,123,,,250,219,250,287,250,279,250,234,,,,1401,1142,1191,1142,0,123,0,219,287,279,234,,234,,,,,MISSING,MISSING,,1,0,123,0,219,287,279,234,1142,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,250,209,,,250,317,250,330,250,248,250,294,,,,198,1398,1138,1398,0,209,0,317,330,248,294,,294,,,,,MISSING,MISSING,,1,0,209,0,317,330,248,294,1398,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,0,0,,,350,69,350,,350,0,350,0,,,,1970,69,702,69,0,0,0,69,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,69,0,0,0,69,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,60,23,,,60,20,60,14,60,16,60,18,,,,173,91,166,91,0,23,0,20,14,16,18,,18,,,,,MISSING,MISSING,,1,0,23,0,20,14,16,18,91,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,170,54,,,170,54,170,53,170,57,170,55,,,,935,273,584,273,0,54,0,54,53,57,55,,55,,,,,MISSING,MISSING,,1,0,54,0,54,53,57,55,273,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,79,,,100,87,100,87,100,95,100,92,,,,3093,440,527,440,0,79,0,87,87,95,92,,92,,,,,MISSING,MISSING,,1,0,79,0,87,87,95,92,440,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,0,0,,,,,220,,220,0,220,0,,,,1189,0,460,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1100,705,,,1100,735,1100,751,1100,709,1100,784,,,,#N/A,3684,4850,614,0,705,0,735,751,709,784,,784,,,,,MISSING,MISSING,,6,0,118,0,123,125,118,131,614,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,0,0,,,300,195,300,,300,0,300,0,,,,#N/A,195,884,49,0,0,0,195,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,49,0,0,0,49,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,300,302,,,300,330,300,345,300,326,300,325,,,,#N/A,1628,1369,204,0,302,0,330,345,326,325,,325,,,,,MISSING,MISSING,,8,0,38,0,41,43,41,41,204,OK
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,500,97,,,500,168,500,241,500,286,500,199,,,,#N/A,991,1817,248,0,97,0,168,241,286,199,,199,,,,,MISSING,MISSING,,4,0,24,0,42,60,72,50,248,OK
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,60,32,,,60,35,60,33,60,35,60,34,,,,#N/A,169,231,42,0,32,0,35,33,35,34,,34,,,,,MISSING,MISSING,,4,0,8,0,9,8,9,9,42,OK
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,60,40,,,60,43,60,46,60,50,60,47,,,,#N/A,226,234,57,0,40,0,43,46,50,47,,47,,,,,MISSING,MISSING,,4,0,10,0,11,12,13,12,57,OK
7828855,22288,Sainsbury's,JS Brie & Cranberry Skillet,Sainsbury's,P+3,Skillet,,,,,,,,,,,,,,,,,,17783,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
