Week no.,WK 32,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,24398,Co-op,GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,100,,100,,100,,100,,100,,100,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,24399,Co-op,GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,100,,100,,100,,100,,100,,100,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,400,452,450,428,400,436,400,316,400,252,400,440,,,,2380,2324,2472,581,0,452,428,436,316,252,440,,440,,,,,MISSING,MISSING,,4,0,113,107,109,79,63,110,581,OK
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,236,300,256,160,164,200,152,200,132,200,208,,,,1236,1148,1174,287,0,236,256,164,152,132,208,,208,,,,,MISSING,MISSING,,4,0,59,64,41,38,33,52,287,OK
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,350,380,350,364,320,356,300,244,300,312,300,476,,,,2088,2132,2000,533,0,380,364,356,244,312,476,,476,,,,,MISSING,MISSING,,4,0,95,91,89,61,78,119,533,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,152,150,108,100,108,100,68,100,100,100,148,,,,664,684,604,171,0,152,108,108,68,100,148,,148,,,,,MISSING,MISSING,,4,0,38,27,27,17,25,37,171,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,150,148,100,104,100,100,100,84,100,96,60,124,,,,644,656,590,164,0,148,104,100,84,96,124,,124,,,,,MISSING,MISSING,,4,0,37,26,25,21,24,31,164,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,200,180,150,152,150,176,120,112,200,152,80,212,100,100,100,888,984,839,246,0,180,152,176,112,152,212,,212,,,,,MISSING,MISSING,,4,0,45,38,44,28,38,53,246,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,200,176,180,172,150,132,120,156,100,100,150,156,,,,948,892,876,223,0,176,172,132,156,100,156,,156,,,,,MISSING,MISSING,,4,0,44,43,33,39,25,39,223,OK
DEPOT 12/03,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,100,84,100,56,50,56,50,44,50,60,100,84,100,100,100,368,384,349,96,0,84,56,56,44,60,84,,84,,,,,MISSING,MISSING,,4,0,21,14,14,11,15,21,96,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,157,89,141,80,118,91,107,86,50,80,114,100,,,,549,526,1350,526,0,89,80,91,86,80,100,,0,,,,,MISSING,MISSING,,1,0,89,80,91,86,80,100,526,OK
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,88,58,79,46,57,34,63,49,37,38,51,55,,,,327,280,388,280,0,58,46,34,49,38,55,,55,,,,,MISSING,MISSING,,1,0,58,46,34,49,38,55,280,OK
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,87,45,67,49,54,45,47,35,21,38,37,45,,,,286,257,388,257,0,45,49,45,35,38,45,,45,,,,,MISSING,MISSING,,1,0,45,49,45,35,38,45,257,OK
DEPOT 02/04,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,82,40,65,36,54,21,48,29,20,37,35,50,,,,256,213,388,213,0,40,36,21,29,37,50,,50,,,,,MISSING,MISSING,,1,0,40,36,21,29,37,50,213,OK
DEPOT 02/04,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,88,25,61,32,50,31,48,39,25,27,30,41,,,,284,195,388,195,0,25,32,31,39,27,41,,41,,,,,MISSING,MISSING,,1,0,25,32,31,39,27,41,195,OK
DEPOT 02/04,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,87,39,62,22,50,24,43,29,20,29,32,41,,,,239,184,388,184,0,39,22,24,29,29,41,,41,,,,,MISSING,MISSING,,1,0,39,22,24,29,29,41,184,OK
DEPOT 02/04,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,102,79,81,59,67,55,63,42,30,66,53,74,,,,372,375,388,375,0,79,59,55,42,66,74,,74,,,,,MISSING,MISSING,,1,0,79,59,55,42,66,74,375,OK
DEPOT 02/04,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,86,57,78,40,60,67,54,45,35,48,50,64,,,,322,321,505,321,0,57,40,67,45,48,64,,64,,,,,,,,1,0,57,40,67,45,48,64,321,OK
DEPOT 02/04,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,110,52,89,60,75,60,68,54,45,48,45,65,,,,363,339,622,339,0,52,60,60,54,48,65,,65,,,,,MISSING,MISSING,,1,0,52,60,60,54,48,65,339,OK
DEPOT 02/04,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,139,88,116,72,97,82,83,80,42,82,90,91,,,,473,495,1256,495,0,88,72,82,80,82,91,,91,,,,,MISSING,MISSING,,1,0,88,72,82,80,82,91,495,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1342,0,1083,0,641,0,849,0,993,0,939,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,59976,59818,52419,47626,40962,45060,42014,42175,44925,42693,50577,52217,200,200,200,#N/A,289589,#N/A,282686,0,59818,47626,45060,42175,42693,52217,0,50346,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,130,130,129,132,132,131,133,134,127,135,133,,,,759,784,769,784,0,130,129,132,133,127,133,,133,,,,,MISSING,MISSING,,1,0,130,129,132,133,127,133,784,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,,,,,,,,,,,,,,,,679,0,713,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,128,131,131,132,136,128,132,131,133,135,149,,,,782,809,792,809,0,128,131,136,132,133,149,,149,,,,,MISSING,MISSING,,1,0,128,131,136,132,133,149,809,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,123,121,120,124,125,121,124,122,122,126,127,,,,716,741,745,741,0,123,120,125,124,122,127,,127,,,,,MISSING,MISSING,,1,0,123,120,125,124,122,127,741,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,385,381,382,380,388,393,380,389,387,382,396,409,0,0,0,2936,2334,3019,2334,0,381,380,393,389,382,409,0,409,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,818,816,816,816,816,816,816,816,816,816,816,816,816,816,,,,4962,5712,5821,2856,816,816,816,816,816,816,816,,816,,,,,MISSING,MISSING,,2,408,408,408,408,408,408,408,2856,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,240,262,212,190,172,194,188,212,216,222,270,320,218,234,,,,1406,1634,1514,817,262,190,194,212,222,320,234,,234,,,,,MISSING,MISSING,,2,131,95,97,106,111,160,117,817,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,216,196,176,188,192,162,156,186,172,186,226,238,204,246,,,,1188,1402,1286,701,196,188,162,186,186,238,246,,246,,,,,MISSING,MISSING,,2,98,94,81,93,93,119,123,701,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,244,220,202,212,168,182,172,222,182,198,232,232,222,236,,,,1240,1502,1409,751,220,212,182,222,198,232,236,,236,,,,,MISSING,MISSING,,2,110,106,91,111,99,116,118,751,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,814,816,814,816,814,816,814,816,814,816,814,816,814,816,,,,4914,5712,5940,2856,816,816,816,816,816,816,816,,816,,,,,MISSING,MISSING,,2,408,408,408,408,408,408,408,2856,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,228,254,212,196,170,188,172,190,212,212,242,256,198,246,,,,1398,1542,1462,771,254,196,188,190,212,256,246,,246,,,,,MISSING,MISSING,,2,127,98,94,95,106,128,123,771,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,264,246,204,202,172,178,174,198,196,216,236,298,218,222,,,,1290,1560,1463,780,246,202,178,198,216,298,222,,222,,,,,MISSING,MISSING,,2,123,101,89,99,108,149,111,780,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2810,2636,2620,2504,2536,2492,2640,2608,2666,2836,2976,2690,2816,0,0,0,16398,19064,18895,9532,2810,2620,2536,2640,2666,2976,2816,0,2816,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9929,9552,23354,23936,18060,18528,18866,19984,19152,19040,14708,16192,9274,10640,,,,104944,117872,121968,14734,9552,23936,18528,19984,19040,16192,10640,,10640,,,,,MISSING,MISSING,,8,1194,2992,2316,2498,2380,2024,1330,14734,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3280,2756,4069,4296,4120,3860,3688,4216,3914,3848,2390,3120,2696,2392,,,,25148,24488,28830,6122,2756,4296,3860,4216,3848,3120,2392,,2392,,,,,MISSING,MISSING,,4,689,1074,965,1054,962,780,598,6122,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2696,2216,4372,4504,4057,3720,3965,4092,4087,3980,2806,3308,2213,2392,,,,21720,24212,26105,6053,2216,4504,3720,4092,3980,3308,2392,,2392,,,,,MISSING,MISSING,,4,554,1126,930,1023,995,827,598,6053,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2255,1848,3063,3460,3003,2840,2898,3208,3028,2968,2012,2572,1793,1772,,,,16376,18668,21409,4667,1848,3460,2840,3208,2968,2572,1772,,1772,,,,,MISSING,MISSING,,4,462,865,710,802,742,643,443,4667,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3721,3044,4825,4972,5040,4556,4423,4792,4943,4816,3108,4716,3184,3028,,,,25988,29924,30498,7481,3044,4972,4556,4792,4816,4716,3028,,3028,,,,,MISSING,MISSING,,4,761,1243,1139,1198,1204,1179,757,7481,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3410,2900,3862,4108,4347,3984,3662,4108,4385,4272,2432,3064,2940,2784,,,,22208,25220,26590,6305,2900,4108,3984,4108,4272,3064,2784,,2784,,,,,MISSING,MISSING,,4,725,1027,996,1027,1068,766,696,6305,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5275,4436,7296,7584,7144,6572,6644,7240,7367,7252,4805,5568,4469,4308,,,,38452,42960,46012,10740,4436,7584,6572,7240,7252,5568,4308,,4308,,,,,MISSING,MISSING,,4,1109,1896,1643,1810,1813,1392,1077,10740,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,2155,1676,1728,1968,2323,2084,1772,1928,2180,2152,1315,1728,1907,1784,,,,11456,13320,14914,3330,1676,1968,2084,1928,2152,1728,1784,,1784,,,,,MISSING,MISSING,,4,419,492,521,482,538,432,446,3330,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2100,1620,2108,2412,2696,2336,2113,2324,2516,2404,1344,1860,1747,1552,,,,12748,14508,14873,3627,1620,2412,2336,2324,2404,1860,1552,,1552,,,,,MISSING,MISSING,,4,405,603,584,581,601,465,388,3627,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,3553,3040,3828,3940,4309,3884,3528,4036,4158,3932,2659,3168,2915,2688,,,,25068,24688,30015,6172,3040,3940,3884,4036,3932,3168,2688,,2688,,,,,MISSING,MISSING,,4,760,985,971,1009,983,792,672,6172,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2898,3000,6048,6276,5086,5096,5267,5680,5128,5220,4053,4160,2734,3636,,,,34360,33068,38879,8267,3000,6276,5096,5680,5220,4160,3636,,3636,,,,,MISSING,MISSING,,4,750,1569,1274,1420,1305,1040,909,8267,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2050,2168,4424,4612,3709,3768,3868,4468,3776,3820,2877,3060,2184,2420,,,,25940,24316,25177,6079,2168,4612,3768,4468,3820,3060,2420,,2420,,,,,MISSING,MISSING,,4,542,1153,942,1117,955,765,605,6079,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1890,1608,2346,2356,2512,2300,2121,2288,2365,2256,1630,1836,1638,1648,,,,14716,14292,14716,3573,1608,2356,2300,2288,2256,1836,1648,,1648,,,,,MISSING,MISSING,,4,402,589,575,572,564,459,412,3573,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,697,784,1642,1620,1378,1468,1336,1564,1394,1408,1000,1036,659,1084,,,,8460,8964,9852,2241,784,1620,1468,1564,1408,1036,1084,,1084,,,,,MISSING,MISSING,,4,196,405,367,391,352,259,271,2241,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3192,2564,2000,2416,3805,3168,1915,2280,3587,3244,1197,1880,3058,2692,,,,15716,18244,18353,4561,2564,2416,3168,2280,3244,1880,2692,,2692,,,,,MISSING,MISSING,,4,641,604,792,570,811,470,673,4561,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,361,604,756,840,1050,828,790,836,685,820,466,592,685,772,,,,4264,5292,5357,1323,604,840,828,836,820,592,772,,772,,,,,MISSING,MISSING,,4,151,210,207,209,205,148,193,1323,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,911,956,1564,1584,1512,1400,1407,1572,1441,1464,907,1144,1004,1656,,,,8248,9776,9685,2444,956,1584,1400,1572,1464,1144,1656,,1656,,,,,MISSING,MISSING,,4,239,396,350,393,366,286,414,2444,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,4049,3308,2683,3056,4717,3952,2507,3040,4532,3960,1533,2532,3793,3456,,,,19864,23304,23650,5826,3308,3056,3952,3040,3960,2532,3456,,3456,,,,,MISSING,MISSING,,4,827,764,988,760,990,633,864,5826,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,59,51,14,16,63,55,11,13,63,57,9,9,60,51,,,,140,252,257,252,51,16,55,13,57,9,51,,51,,,,,MISSING,MISSING,,1,51,16,55,13,57,9,51,252,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,2638,2104,2570,2920,3398,2960,2566,2796,3226,3072,1529,2184,2365,1908,,,,15908,17944,18564,4486,2104,2920,2960,2796,3072,2184,1908,,1908,,,,,MISSING,MISSING,,4,526,730,740,699,768,546,477,4486,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1159,1200,3361,3080,2255,1880,2079,1884,2083,2356,1344,1560,895,1160,,,,9288,13120,13055,3280,1200,3080,1880,1884,2356,1560,1160,,1160,,,,,MISSING,MISSING,,4,300,770,470,471,589,390,290,3280,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,4095,4206,8249,8436,7075,7068,7472,7524,7264,7584,5626,6768,4341,4746,,,,41514,46332,48463,7722,4206,8436,7068,7524,7584,6768,4746,,4746,,,,,MISSING,MISSING,,6,701,1406,1178,1254,1264,1128,791,7722,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3371,3186,5035,5616,4719,4800,4939,5082,4876,5058,3553,4224,3578,3900,,,,29082,31866,34233,5311,3186,5616,4800,5082,5058,4224,3900,,3900,,,,,MISSING,MISSING,,6,531,936,800,847,843,704,650,5311,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,3213,2720,4018,4240,4456,3996,3675,4044,4330,4232,2482,3052,2873,2672,,,,21960,24956,24831,6239,2720,4240,3996,4044,4232,3052,2672,,2672,,,,,MISSING,MISSING,,4,680,1060,999,1011,1058,763,668,6239,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,2201,1716,3175,3432,3255,3032,2940,3188,3154,3084,2054,2488,1764,1792,,,,16216,18732,19531,4683,1716,3432,3032,3188,3084,2488,1792,,1792,,,,,MISSING,MISSING,,4,429,858,758,797,771,622,448,4683,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1982,1568,2039,2236,2558,2276,1919,2148,2465,2344,1088,1580,1793,1668,,,,11992,13820,14124,3455,1568,2236,2276,2148,2344,1580,1668,,1668,,,,,MISSING,MISSING,,4,392,559,569,537,586,395,417,3455,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,815,956,1888,1952,1705,1656,1617,1740,1756,1724,1117,1356,903,1068,,,,8440,10452,10540,2613,956,1952,1656,1740,1724,1356,1068,,1068,,,,,MISSING,MISSING,,4,239,488,414,435,431,339,267,2613,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,538,392,950,1016,647,520,1084,1028,441,512,1000,924,382,420,,,,4260,4812,5297,1203,392,1016,520,1028,512,924,420,,420,,,,,MISSING,MISSING,,4,98,254,130,257,128,231,105,1203,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,1037,804,1521,1636,1516,1360,1575,1612,1285,1352,1180,1236,693,708,,,,7092,8708,9308,2177,804,1636,1360,1612,1352,1236,708,,708,,,,,MISSING,MISSING,,4,201,409,340,403,338,309,177,2177,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,617,552,484,492,874,720,302,456,832,712,244,376,710,624,,,,2340,3932,3745,983,552,492,720,456,712,376,624,,624,,,,,MISSING,MISSING,,4,138,123,180,114,178,94,156,983,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,407,532,877,988,739,780,932,924,609,756,521,668,563,604,,,,4412,5252,5403,1313,532,988,780,924,756,668,604,,604,,,,,MISSING,MISSING,,4,133,247,195,231,189,167,151,1313,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,1315,1056,1119,1272,1798,1496,882,1116,1760,1536,609,924,1365,1248,,,,5060,8648,8560,2162,1056,1272,1496,1116,1536,924,1248,,1248,,,,,MISSING,MISSING,,4,264,318,374,279,384,231,312,2162,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,399,364,821,960,869,792,731,840,756,744,601,596,412,688,,,,3948,4984,4840,1246,364,960,792,840,744,596,688,,688,,,,,MISSING,MISSING,,4,91,240,198,210,186,149,172,1246,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,3234,3200,6929,7184,6031,5904,6157,6440,5905,6024,4620,5040,3553,4496,,,,34504,38288,40657,4786,3200,7184,5904,6440,6024,5040,4496,,4496,,,,,MISSING,MISSING,,8,400,898,738,805,753,630,562,4786,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,7266,6016,7767,8280,10298,9032,6955,7752,9878,9336,4956,8336,6787,6216,,,,46568,54968,54931,6871,6016,8280,9032,7752,9336,8336,6216,,6216,,,,,MISSING,MISSING,,8,752,1035,1129,969,1167,1042,777,6871,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,143,148,90,38,66,95,90,78,100,72,110,145,300,304,,,,590,880,997,880,148,38,95,78,72,145,304,,304,,,,,MISSING,MISSING,,1,148,38,95,78,72,145,304,880,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,79,116,50,29,30,40,50,40,50,40,80,117,200,214,,,,377,596,644,596,116,29,40,40,40,117,214,,214,,,,,MISSING,MISSING,,1,116,29,40,40,40,117,214,596,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,97,123,60,41,53,72,70,73,100,66,80,85,160,229,,,,444,689,678,689,123,41,72,73,66,85,229,,229,,,,,MISSING,MISSING,,1,123,41,72,73,66,85,229,689,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,70,65,50,20,22,32,40,32,50,18,50,53,100,102,,,,249,322,377,322,65,20,32,32,18,53,102,,102,,,,,MISSING,MISSING,,1,65,20,32,32,18,53,102,322,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,186,209,100,91,80,130,150,123,125,107,150,180,350,422,,,,848,1262,1437,1262,209,91,130,123,107,180,422,,422,,,,,MISSING,MISSING,,1,209,91,130,123,107,180,422,1262,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1851,1800,1788,1800,1712,1800,1697,1700,1706,1675,1685,,,,10060,10439,10251,10439,0,1851,1788,1712,1697,1706,1685,,1685,,,,,MISSING,MISSING,,1,0,1851,1788,1712,1697,1706,1685,10439,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,568,550,619,600,659,600,660,600,503,546,534,,,,3776,3543,3799,3543,0,568,619,659,660,503,534,,534,,,,,MISSING,MISSING,,1,0,568,619,659,660,503,534,3543,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,241,200,257,250,277,300,270,200,110,211,162,,,,1282,1317,1565,1317,0,241,257,277,270,110,162,,162,,,,,MISSING,MISSING,,1,0,241,257,277,270,110,162,1317,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,160,250,163,300,150,300,122,200,41,178,77,,,,613,713,974,713,0,160,163,150,122,41,77,,77,,,,,MISSING,MISSING,,1,0,160,163,150,122,41,77,713,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,80,47,80,40,80,51,80,49,71,43,63,44,,,,258,274,298,274,0,47,40,51,49,43,44,,44,,,,,MISSING,MISSING,,1,0,47,40,51,49,43,44,274,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,30,17,25,15,25,16,20,10,16,6,16,7,,,,69,71,177,71,0,17,15,16,10,6,7,,7,,,,,MISSING,MISSING,,1,0,17,15,16,10,6,7,71,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,60,53,50,43,60,44,50,33,50,19,27,27,,,,185,219,286,219,0,53,43,44,33,19,27,,27,,,,,MISSING,MISSING,,1,0,53,43,44,33,19,27,219,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,60,100,50,100,61,100,48,84,43,70,49,,,,312,311,319,311,0,60,50,61,48,43,49,,49,,,,,MISSING,MISSING,,1,0,60,50,61,48,43,49,311,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,60,49,60,46,60,47,60,40,53,22,44,31,,,,163,235,303,235,0,49,46,47,40,22,31,,31,,,,,MISSING,MISSING,,1,0,49,46,47,40,22,31,235,OK
