Week no.,WK 03,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,24658,Sainsbury's,JS EURO Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,0,17,7,7,3,12,3,3,5,16,7,17,4,,,,46,29,57,29,0,7,3,3,5,7,4,,4,,,,,MISSING,MISSING,,1,0,7,3,3,5,7,4,29,OK,,#N/A
,24668,Sainsbury's,JS EURO Southern Fried Chicken Wrap x1,Sainsbury's,P+2,wrap,,0,21,10,9,7,17,4,9,6,22,9,30,6,,,,61,42,99,42,0,10,7,4,6,9,6,,6,,,,,MISSING,MISSING,,1,0,10,7,4,6,9,6,42,OK,,#N/A
,24675,Sainsbury's,"JS EURO Cheese Ploughman's Sub Roll 10"" x1",Sainsbury's,P+2,Alternative,,0,30,13,9,10,23,8,11,9,28,13,33,10,,,,76,63,106,63,0,13,10,8,9,13,10,,10,,,,,MISSING,MISSING,,1,0,13,10,8,9,13,10,63,OK,,#N/A
,24669,Sainsbury's,"JS EURO Ham & Egg Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,0,28,13,10,6,24,8,8,6,27,11,30,13,,,,66,57,112,57,0,13,6,8,6,11,13,,13,,,,,MISSING,MISSING,,1,0,13,6,8,6,11,13,57,OK,,#N/A
,24656,Sainsbury's,JS EURO Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,0,46,16,17,10,32,12,14,10,42,16,46,14,,,,95,78,153,78,0,16,10,12,10,16,14,,14,,,,,MISSING,MISSING,,1,0,16,10,12,10,16,14,78,OK,,#N/A
,24657,Sainsbury's,JS EURO Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,0,36,12,14,10,25,8,15,11,36,15,43,12,,,,99,68,122,68,0,12,10,8,11,15,12,,12,,,,,MISSING,MISSING,,1,0,12,10,8,11,15,12,68,OK,,#N/A
,24660,Sainsbury's,"JS EURO MeatFeast Sub Roll 10 "" x 1",Sainsbury's,P+3,Alternative,,0,18,0,3,,13,0,8,0,15,0,22,0,,,,0,0,78,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24670,Sainsbury's,"JS EURO Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,0,30,15,10,6,22,9,9,8,28,13,33,11,,,,79,62,122,62,0,15,6,9,8,13,11,,11,,,,,MISSING,MISSING,,1,0,15,6,9,8,13,11,62,OK,,#N/A
,24671,Sainsbury's,JS EURO Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,0,27,11,10,7,18,8,8,7,28,11,28,8,,,,63,52,90,52,0,11,7,8,7,11,8,,8,,,,,MISSING,MISSING,,1,0,11,7,8,7,11,8,52,OK,,#N/A
,24674,Sainsbury's,"JS EURO Brie, Bacon & Chilli Chutney Skillet x1",Sainsbury's,P+2,Alternative,,0,36,10,15,10,31,10,12,11,33,14,37,16,,,,107,71,138,71,0,10,10,10,11,14,16,,16,,,,,MISSING,MISSING,,1,0,10,10,10,11,14,16,71,OK,,#N/A
,24659,Sainsbury's,JS EURO BBQ Chicken Wrap X1,Sainsbury's,P+2,wrap,,0,15,8,5,3,10,4,9,5,19,6,21,8,,,,33,34,59,34,0,8,3,4,5,6,8,,8,,,,,,,,1,0,8,3,4,5,6,8,34,OK,,#N/A
,24663,Sainsbury's,JS EURO Piri Piri Chicken Wrap X1,Sainsbury's,P+2,wrap,,0,8,3,2,2,7,2,6,3,11,3,18,5,,,,22,18,42,18,0,3,2,2,3,3,5,,5,,,,,,,,1,0,3,2,2,3,3,5,18,OK,,#N/A
,24738,Sainsbury's,"JS EURO Southern Fried Chicken Sub Roll 10"" x1",Sainsbury's,P+2,Alternative,,0,20,8,20,4,20,5,20,3,20,5,20,5,,,,22,30,34,30,0,8,4,5,3,5,5,,5,,,,,MISSING,MISSING,,1,0,8,4,5,3,5,5,30,OK,,#N/A
,24739,Sainsbury's,JS EURO Chicken Fajita Triple Wrap x1,Sainsbury's,P+2,wrap,,0,20,0,20,,20,0,20,0,20,0,20,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24717,Sainsbury's,JS EURO Greek Chicken & Tzatziki Premium Wrap X1,Sainsbury's,P+2,wrap,,0,20,5,20,4,20,5,20,5,20,5,20,5,20,20,20,34,29,0,29,0,5,4,5,5,5,5,,5,,,,,,,,1,0,5,4,5,5,5,5,29,OK,,#N/A
,24718,Sainsbury's,JS EURO Spiced Chicken & Houmous Premium Wrap X1,Sainsbury's,P+2,wrap,,0,20,2,20,2,20,2,20,2,20,1,20,4,20,20,20,12,13,0,13,0,2,2,2,2,1,4,,4,,,,,MISSING,MISSING,,1,0,2,2,2,2,1,4,13,OK,,#N/A
,24720,Sainsbury's,JS EURO Pesto Chicken Skillet X1,Sainsbury's,P+3,Skillet,,0,20,7,20,3,20,5,20,2,20,9,20,7,20,20,20,46,33,0,33,0,7,3,5,2,9,7,,7,,,,,MISSING,MISSING,,1,0,7,3,5,2,9,7,33,OK,,#N/A
,24899,Sainsbury's,JS EURO Steak & Caramelised Onion Sandwich X1,Sainsbury's,P+2,wrap,,0,20,9,20,4,20,7,20,3,20,11,20,12,20,20,20,19,46,0,46,0,9,4,7,3,11,12,,12,,,,,,,,1,0,9,4,7,3,11,12,46,OK,,#N/A
,24900,Sainsbury's,JS EURO Ham Hock & Mature Cheddar Sandwich X1,Sainsbury's,P+2,wrap,,0,20,3,20,4,20,3,20,3,20,7,20,8,20,20,20,9,28,0,28,0,3,4,3,3,7,8,,8,,,,,MISSING,MISSING,,1,0,3,4,3,3,7,8,28,OK,,#N/A
,24901,Sainsbury's,JS EURO Chicken & Avocado Sandwich X1,Sainsbury's,P+3,Skillet,,0,20,1,20,1,20,2,20,1,20,2,20,3,20,20,20,4,10,0,10,0,1,1,2,1,2,3,,3,,,,,MISSING,MISSING,,1,0,1,1,2,1,2,3,10,OK,,#N/A
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,380,299,380,310,380,294,380,252,250,81,250,128,,,,1468,1364,1514,1364,0,299,310,294,252,81,128,,128,,,MISSING,MISSING,MISSING,MISSING,,1,0,299,310,294,252,81,128,1364,OK,,22186
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,134,200,139,200,127,200,108,150,29,100,45,,,,859,582,842,582,0,134,139,127,108,29,45,,45,,,,,MISSING,MISSING,,1,0,134,139,127,108,29,45,582,OK,,22187
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,500,279,500,331,500,365,500,382,300,197,250,195,,,,2029,1749,2090,1749,0,279,331,365,382,197,195,,195,,,,,MISSING,MISSING,,1,0,279,331,365,382,197,195,1749,OK,,#N/A
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,480,450,480,466,480,466,480,428,350,173,350,259,,,,2565,2242,2454,2242,0,450,466,466,428,173,259,,259,,,,,MISSING,MISSING,,1,0,450,466,466,428,173,259,2242,OK,,#N/A
,22288,Sainsbury's,JS Brie & Cranberry ,Sainsbury's,,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,22288
,23775,Sainsbury's,JS Festive Falafel Twin Wrap,Sainsbury's,,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23775
,24651,Sainsbury's,JS Ham Hock German Pretzel,Sainsbury's,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,24761,Sainsbury's,JS Christmas Platter,Sainsbury's,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,24832,Sainsbury's,JS Vegan Christmas in New Yorker Skillet,Sainsbury's,,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,M11724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14%,,5%,,8%,,8%,,9%,,17%,,39%,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
,SUTHERLAND/IKEA,,Totals JS,,,,65929,59037,118684,106122,107918,97669,108976,103803,107214,92986,83983,75139,69537,66400,120,120,120,635940,601156,636396,145812,59037,106122,97669,103803,92986,75139,66400,0,66400,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKEA,23849,Sutherland,GU Cheese Toastie,Sutherland,P+4,Alternative,,,100,105,40,11,100,107,40,10,100,180,100,52,,,,465,465,497,465,0,105,11,107,10,180,52,,52,,,,,MISSING,MISSING,,1,0,105,11,107,10,180,52,465,OK,,23849
IKEA,23850,Sutherland,GU All Day Breakfast Panini,Sutherland,P+4,Alternative,,,100,84,50,21,100,92,50,9,100,129,100,67,,,,402,402,379,402,0,84,21,92,9,129,67,,67,,,,,MISSING,MISSING,,1,0,84,21,92,9,129,67,402,OK,,23850
,23851,Sutherland,GU Tuna Melt Panini,Sutherland,P+4,Alternative,,,10,7,10,,10,6,10,,10,8,10,0,,,,21,21,5,21,0,7,0,6,0,8,0,,0,,,,,MISSING,MISSING,,1,0,7,0,6,0,8,0,21,OK,,23851
IKEA,23852,Sutherland,GU Ham & Cheese Toastie,Sutherland,P+4,Alternative,,,120,149,40,15,120,148,40,15,100,269,100,72,,,,668,668,630,668,0,149,15,148,15,269,72,,72,,,,,MISSING,MISSING,,1,0,149,15,148,15,269,72,668,OK,,23852
IKEA,23853,Sutherland,GU Chicken & Red Pepper Panini,Sutherland,P+4,Alternative,,,110,142,50,15,110,137,50,2,100,257,100,62,,,,615,615,564,615,0,142,15,137,2,257,62,,62,,,,,MISSING,MISSING,,1,0,142,15,137,2,257,62,615,OK,,23853
IKEA,24884,Sutherland,GU Ham Roll,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,1571,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
IKEA,24885,Sutherland,GU Cheese Roll,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,1990,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totals SUTHERLAND,,,,0,0,440,487,190,62,440,490,190,36,410,843,410,253,0,0,0,1706,1706,1578,1706,0,487,62,490,36,843,253,0,253,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1139278,1179318,,101265,197519,182792,179211,175209,156984,146763,0,54334,,,,,,,,,,,,,,,,,,,
,,,,,,,102819,102819,198564,198564,182914,182914,178931,178931,175883,175883,158032,158032,140217,140217,,,,,Prod Plan Checks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrap,387671,34.03%,,,,,,Fri Night,,Sat / Sun,,Sun/Mon,,Mon/Tue,,Tue/Wed,,Wed/Thu,,Thu Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skillet,278705,24.46%,,,,,,CHECK,,CHECK,,CHECK,,CHECK,,CHECK,,CHECK,,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baguette,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternative,473367,41.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.09820579,,0.176529886,,0.162468644,,0.172672318,,0.154678652,,0.124990851,,0.110453859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
