Week no.,WK 05,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
1270966,24819,Co-op,Co-op DF Vegan Burrito Bowl Salad,Co-op,P+6,Alternative,,,72,66,50,44,50,44,50,44,50,44,30,22,,,,262,264,107,264,0,66,44,44,44,44,22,,0,,,,,MISSING,MISSING,,1,0,66,44,44,44,44,22,264,OK,,#N/A
1270990,24820,Co-op,Co-op DF Halloumi & Grains Salad,Co-op,P+6,Alternative,,,72,66,50,44,50,44,50,44,50,44,30,22,,,,262,264,107,264,0,66,44,44,44,44,22,,22,,,,,MISSING,MISSING,,1,0,66,44,44,44,44,22,264,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,396,34656,37657,38625,32872,30545,26539,32995,27137,33315,27154,36365,30570,100,100,100,189519,182325,187931,177399,0,37789,32872,26539,27137,27286,30702,0,30680,,,,,,,,,,,,,,,,,,,
,,,,,,,45%,#N/A,10%,,12%,,14%,,13%,,32%,,78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1617,1456,3007,2564,2692,2312,2496,2552,2768,2072,2608,2052,1974,1736,,,,15960,14744,15343,3686,1456,2564,2312,2552,2072,2052,1736,,1736,,,,,,,,4,364,641,578,638,518,513,434,3686,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1159,1088,2293,1836,1877,1736,1927,1940,1932,1548,1894,1528,1478,1268,,,,11908,10944,11954,2736,1088,1836,1736,1940,1548,1528,1268,,1268,,,,,,,,4,272,459,434,485,387,382,317,2736,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1268,1116,2184,1888,1945,1844,1915,2048,1961,1548,1932,1800,1499,1244,,,,12096,11488,11649,2872,1116,1888,1844,2048,1548,1800,1244,,1244,,,,,,,,4,279,472,461,512,387,450,311,2872,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1789,1580,3461,2964,2902,2488,2758,2816,2885,2216,2890,2224,2045,1816,,,,17236,16104,17547,4026,1580,2964,2488,2816,2216,2224,1816,,1816,,,,,,,,4,395,741,622,704,554,556,454,4026,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,350,143,80,33,90,21,110,37,100,80,250,120,600,337,,,,957,771,1296,771,143,33,21,37,80,120,337,,337,,,,,MISSING,MISSING,,1,143,33,21,37,80,120,337,771,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,539,800,551,850,559,800,512,600,255,600,340,,,,3073,2756,3417,2756,0,539,551,559,512,255,340,,340,,,,,,,,1,0,539,551,559,512,255,340,2756,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,884,1000,848,1000,807,900,700,700,416,700,530,,,,4652,4185,5104,4185,0,884,848,807,700,416,530,,530,,,,,,MISSING,,1,0,884,848,807,700,416,530,4185,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1247,1250,1215,1200,1179,1100,1161,900,891,900,882,,,,6584,6575,6481,6575,0,1247,1215,1179,1161,891,882,,882,,,,,MISSING,MISSING,,1,0,1247,1215,1179,1161,891,882,6575,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,1172,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,752,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,868,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,1160,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,197,200,298,284,344,292,214,280,307,228,265,284,185,220,,,,1896,1788,2749,447,200,284,292,280,228,284,220,,220,,,,,MISSING,MISSING,,4,50,71,73,70,57,71,55,447,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,189,212,353,312,328,320,298,304,340,280,244,328,214,240,,,,2076,1996,1909,499,212,312,320,304,280,328,240,,240,,,,,MISSING,MISSING,,4,53,78,80,76,70,82,60,499,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,214,232,416,396,416,388,286,356,391,292,344,364,260,288,,,,2324,2316,2458,579,232,396,388,356,292,364,288,,288,,,,,MISSING,MISSING,,4,58,99,97,89,73,91,72,579,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,63,108,105,116,76,112,101,112,84,88,113,116,80,120,,,,736,772,749,193,108,116,112,112,88,116,120,,120,,,,,MISSING,MISSING,,4,27,29,28,28,22,29,30,193,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,143,136,172,172,176,184,129,180,155,136,151,156,101,148,,,,1156,1112,931,278,136,172,184,180,136,156,148,,148,,,,,MISSING,MISSING,,4,34,43,46,45,34,39,37,278,OK,,#N/A
,24783,Morrisons,WM Prawn & Avocado Grab Bag x4,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,5012,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,Morrisons,P+2,Alternative,100,22,20,10,20,5,20,14,20,14,50,21,100,65,,,,90,151,500,38,22,10,5,14,14,21,65,,65,,,,,MISSING,MISSING,,4,6,3,1,4,4,5,16,38,OK,,#N/A
4548303,24887,Morrisons,WM Meat Sandwich Platter,Morrisons,P+2,Alternative,100,44,20,14,20,12,20,21,20,14,50,36,100,125,,,,146,266,500,67,44,14,12,21,14,36,125,,125,,,,,MISSING,MISSING,,4,11,4,3,5,4,9,31,67,OK,,#N/A
4548305,24888,Morrisons,WM Vegetarian Wraps Platter,Morrisons,P+2,Alternative,100,21,20,9,20,8,20,14,20,25,50,33,100,75,,,,100,185,750,46,21,9,8,14,25,33,75,,75,,,,,MISSING,MISSING,,4,5,2,2,4,6,8,19,46,OK,,#N/A
4548301,24889,Morrisons,WM The Best Sandwich Platter,Morrisons,P+2,Alternative,100,9,20,10,20,7,20,9,20,13,50,26,100,85,,,,103,159,750,40,9,10,7,9,13,26,85,,85,,,,,MISSING,MISSING,,4,2,3,2,2,3,7,21,40,OK,,#N/A
4549090,24890,Morrisons,WM Classic Sandwich Platter ,Morrisons,P+2,Alternative,350,347,158,124,158,126,158,145,158,236,300,314,900,788,,,,1629,2080,1680,520,347,124,126,145,236,314,788,,788,,,,,MISSING,MISSING,,4,87,31,32,36,59,79,197,520,OK,,#N/A
4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,Morrisons,P+2,Alternative,200,159,60,51,50,42,50,78,60,97,150,125,600,370,,,,721,922,3569,231,159,51,42,78,97,125,370,,370,,,,,MISSING,MISSING,,4,40,13,11,20,24,31,93,231,OK,,#N/A
,,,BAGUETTE BAKING,,,,,985,0,1505,0,1509,0,1449,0,1245,0,1461,0,1205,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,5834,10%,10945,18%,9416,15%,9096,15%,9547,16%,9324,15%,6997,11%,,,,,61159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,7940,6873,15817,13453,14184,12511,13572,13451,14021,11260,13541,11089,12537,10677,0,0,0,84606,75551,81587,29603,6873,13453,12511,13451,11260,11089,10677,0,9169,,,,,,,,,,,,,,,,,,,
,,,,,,,,20%,,5%,,5%,,6%,,6%,,14%,,43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,600,414,600,414,400,414,400,414,400,414,400,414,500,500,500,2500,2484,2554,1242,0,414,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,207,207,207,207,207,207,1242,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,400,128,200,168,200,178,200,170,300,288,250,374,,,,1286,1306,1256,653,0,128,168,178,170,288,374,,374,,,,,MISSING,MISSING,,2,0,64,84,89,85,144,187,653,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,142,200,178,200,156,200,162,300,220,250,360,,,,1166,1218,1188,609,0,142,178,156,162,220,360,,360,,,,,MISSING,MISSING,,2,0,71,89,78,81,110,180,609,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,126,200,162,200,172,200,204,300,306,250,384,,,,1302,1354,1234,677,0,126,162,172,204,306,384,,384,,,,,MISSING,MISSING,,2,0,63,81,86,102,153,192,677,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,600,412,600,412,400,494,400,412,400,412,400,412,,,,2496,2554,2480,1277,0,412,412,494,412,412,412,,412,,,,,MISSING,MISSING,,2,0,206,206,247,206,206,206,1277,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,120,200,134,200,192,200,182,300,336,250,334,,,,1282,1298,1295,649,0,120,134,192,182,336,334,,334,,,,,MISSING,MISSING,,2,0,60,67,96,91,168,167,649,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,198,200,160,200,188,200,194,300,304,250,384,,,,1324,1428,1266,714,0,198,160,188,194,304,384,,384,,,,,MISSING,MISSING,,2,0,99,80,94,97,152,192,714,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,3200,1540,2200,1628,1800,1794,1800,1738,2300,2280,2050,2662,500,500,500,11356,11642,11273,5821,0,1540,1628,1794,1738,2280,2662,0,2662,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3024,2556,3823,3636,3809,3264,3780,3764,3700,3408,2827,2836,2289,2084,,,,21396,21548,22247,5387,2556,3636,3264,3764,3408,2836,2084,,2084,,,,,MISSING,MISSING,,4,639,909,816,941,852,709,521,5387,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2583,2144,4031,3804,3767,3344,3818,3796,3704,3568,2932,3184,1999,1932,,,,21420,21772,21643,5443,2144,3804,3344,3796,3568,3184,1932,,1932,,,,,MISSING,MISSING,,4,536,951,836,949,892,796,483,5443,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,1747,1460,2471,2528,2302,2120,2415,2456,2360,2376,1751,1920,1315,1376,,,,14140,14236,14159,3559,1460,2528,2120,2456,2376,1920,1376,,1376,,,,,MISSING,MISSING,,4,365,632,530,614,594,480,344,3559,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4091,3332,5426,5356,5447,4628,5368,5324,5250,4788,4066,4244,3347,3332,,,,30768,31004,31604,7751,3332,5356,4628,5324,4788,4244,3332,,3332,,,,,MISSING,MISSING,,4,833,1339,1157,1331,1197,1061,833,7751,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3398,2948,4428,4240,4439,3844,4313,4368,4238,4060,3473,3596,2701,2752,,,,25456,25808,24528,6452,2948,4240,3844,4368,4060,3596,2752,,2752,,,,,MISSING,MISSING,,4,737,1060,961,1092,1015,899,688,6452,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5086,4684,7824,7520,7283,6884,7497,7632,7384,7204,5926,6360,4654,4644,,,,44252,44928,41609,11232,4684,7520,6884,7632,7204,6360,4644,,4644,,,,,MISSING,MISSING,,4,1171,1880,1721,1908,1801,1590,1161,11232,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1865,1512,2536,2268,2394,2000,2583,2268,2125,2004,1924,1540,1415,0,,,,14108,11592,9494,2898,1512,2268,2000,2268,2004,1540,0,,0,,,,,MISSING,MISSING,,4,378,567,500,567,501,385,0,2898,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2335,1820,2743,2772,2978,2484,2810,2840,2730,2668,1987,2500,1894,1656,,,,16268,16740,16183,4185,1820,2772,2484,2840,2668,2500,1656,,1656,,,,,MISSING,MISSING,,4,455,693,621,710,667,625,414,4185,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2747,2332,3326,3036,3347,2892,3473,3212,2990,2868,2705,2556,2117,2160,,,,18928,19056,19418,4764,2332,3036,2892,3212,2868,2556,2160,,2160,,,,,MISSING,MISSING,,4,583,759,723,803,717,639,540,4764,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2633,2564,6018,4876,5040,4320,5048,5056,5153,4364,4040,3232,3125,2848,,,,26976,27260,29253,6815,2564,4876,4320,5056,4364,3232,2848,,2848,,,,,MISSING,MISSING,,4,641,1219,1080,1264,1091,808,712,6815,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1932,1704,4078,3616,3473,3288,3608,3848,3431,3020,2726,2912,2491,2432,,,,20696,20820,20633,5205,1704,3616,3288,3848,3020,2912,2432,,2432,,,,,MISSING,MISSING,,4,426,904,822,962,755,728,608,5205,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1407,1112,1646,1640,1701,1348,1701,1628,1525,1364,1268,1212,1197,0,,,,9604,8304,9810,2076,1112,1640,1348,1628,1364,1212,0,,0,,,,,MISSING,MISSING,,4,278,410,337,407,341,303,0,2076,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,500,560,1132,948,1012,888,987,1004,1033,940,693,316,781,0,,,,5556,4656,6319,1164,560,948,888,1004,940,316,0,,0,,,,,MISSING,MISSING,,4,140,237,222,251,235,79,0,1164,OK,,21965
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,865,624,1827,1680,1588,1532,1630,1796,1621,1412,1172,664,1126,0,,,,9520,7708,9843,1927,624,1680,1532,1796,1412,664,0,,0,,,,,MISSING,MISSING,,4,156,420,383,449,353,166,0,1927,OK,,21970
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,27,37,68,49,35,39,65,48,33,39,63,44,25,36,,,,289,292,300,292,37,49,39,48,39,44,36,,36,,,,,MISSING,MISSING,,1,37,49,39,48,39,44,36,292,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,895,720,2428,1932,1701,1440,1781,1628,1651,1604,1100,1212,685,792,,,,11192,9328,10622,2332,720,1932,1440,1628,1604,1212,792,,792,,,,,MISSING,MISSING,,4,180,483,360,407,401,303,198,2332,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3982,3642,8301,7242,7138,6306,7434,7572,7226,6324,5676,5190,4801,4800,,,,40440,41076,42124,6846,3642,7242,6306,7572,6324,5190,4800,,4800,,,,,MISSING,MISSING,,6,607,1207,1051,1262,1054,865,800,6846,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2678,2316,5579,5382,4939,4512,5128,5406,4908,4578,3704,3480,3604,3696,,,,28866,29370,30035,4895,2316,5382,4512,5406,4578,3480,3696,,3696,,,,,MISSING,MISSING,,6,386,897,752,901,763,580,616,4895,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2037,1736,3374,3080,2902,2656,3188,2980,2869,2940,2444,2400,1651,1772,,,,17472,17564,17497,4391,1736,3080,2656,2980,2940,2400,1772,,1772,,,,,MISSING,MISSING,,4,434,770,664,745,735,600,443,4391,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1294,1252,2380,2120,2163,2092,2138,2136,2163,2248,1764,1740,1180,1248,,,,12532,12836,12642,3209,1252,2120,2092,2136,2248,1740,1248,,1248,,,,,MISSING,MISSING,,4,313,530,523,534,562,435,312,3209,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1768,1544,2341,2148,2297,2008,2306,2276,2125,2156,1697,1928,1411,1396,,,,13212,13456,12357,3364,1544,2148,2008,2276,2156,1928,1396,,1396,,,,,MISSING,MISSING,,4,386,537,502,569,539,482,349,3364,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,470,332,894,924,819,740,802,884,731,752,588,596,596,608,,,,4820,4836,4754,1209,332,924,740,884,752,596,608,,608,,,,,MISSING,MISSING,,4,83,231,185,221,188,149,152,1209,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2058,1872,5409,5032,4385,4072,4519,4936,4376,3976,3662,3384,2999,3224,,,,26600,26496,27002,3312,1872,5032,4072,4936,3976,3384,3224,,3224,,,,,MISSING,MISSING,,8,234,629,509,617,497,423,403,3312,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,491,448,855,780,794,776,777,828,790,720,622,628,542,516,,,,4652,4696,4756,1174,448,780,776,828,720,628,516,,516,,,,,MISSING,MISSING,,4,112,195,194,207,180,157,129,1174,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3503,3120,6212,5880,5485,5144,5670,5760,5300,5392,4326,4424,2906,2240,,,,33048,31960,31960,3995,3120,5880,5144,5760,5392,4424,2240,,2240,,,,,MISSING,MISSING,,8,390,735,643,720,674,553,280,3995,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,1571,1224,2134,2080,2108,1868,2071,2144,2096,2004,1680,1368,1172,616,,,,12300,11304,12237,2826,1224,2080,1868,2144,2004,1368,616,,616,,,,,MISSING,MISSING,,4,306,520,467,536,501,342,154,2826,OK,,22902
7924859,23774,Sainsbury's,JS The Big Beef Roll,Sainsbury's,P+3,Alternative,428,368,1516,860,1058,1028,1268,960,1184,856,878,652,760,744,,,,6200,5468,6124,1367,368,860,1028,960,856,652,744,,744,,,,,MISSING,MISSING,,4,92,215,257,240,214,163,186,1367,OK,,23774
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,361,320,1032,868,811,776,844,864,819,732,760,496,491,508,,,,4520,4564,4905,1141,320,868,776,864,732,496,508,,508,,,,,,,,4,80,217,194,216,183,124,127,1141,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,365,320,890,644,680,752,718,744,718,588,529,356,521,0,,,,4164,3404,4365,851,320,644,752,744,588,356,0,,0,,,,,,,,4,80,161,188,186,147,89,0,851,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,785,708,1659,1704,1466,1404,1567,1668,1499,1456,1130,1208,1037,1176,,,,9288,9324,9405,2331,708,1704,1404,1668,1456,1208,1176,,1176,,,,,,,,4,177,426,351,417,364,302,294,2331,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,605,568,1646,1404,1399,1312,1386,1476,1415,1200,1113,1088,983,932,,,,7988,7980,8099,1995,568,1404,1312,1476,1200,1088,932,,932,,,,,,,,4,142,351,328,369,300,272,233,1995,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,487,388,1339,1256,1163,1064,1134,1152,1176,976,928,908,685,700,,,,6404,6444,6681,1611,388,1256,1064,1152,976,908,700,,700,,,,,,,,4,97,314,266,288,244,227,175,1611,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Sainsbury's,P+2,wrap,328,328,1002,960,983,860,874,1048,861,752,647,740,668,744,,,,5388,5432,5411,1358,328,960,860,1048,752,740,744,,744,,,,,,,,4,82,240,215,262,188,185,186,1358,OK,,24078
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Sainsbury's,P+3,Alternative,160,28,251,120,185,76,197,108,231,72,176,20,118,40,,,,504,464,793,116,28,120,76,108,72,20,40,,40,,,,,,,,4,7,30,19,27,18,5,10,116,OK,,24169
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Sainsbury's,P+1,Alternative,50,48,95,96,92,96,63,96,97,96,50,96,63,92,,,,632,620,465,155,48,96,96,96,96,96,92,,92,,,,,,,,4,12,24,24,24,24,24,23,155,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Sainsbury's,P+1,Alternative,80,48,151,128,160,116,147,120,147,124,109,116,101,96,,,,752,748,809,187,48,128,116,120,124,116,96,,96,,,,,,,,4,12,32,29,30,31,29,24,187,OK,,24284
7980249,24605,Sainsbury's,JS Chicken & Avocado Skillet,Sainsbury's,P+2,Skillet,1176,756,2713,2072,2306,1780,2394,2216,2293,1832,2029,1552,1445,1172,,,,12720,11380,13805,2845,756,2072,1780,2216,1832,1552,1172,,1172,,,,,MISSING,MISSING,,4,189,518,445,554,458,388,293,2845,OK,,#N/A
7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,Sainsbury's,P+3,Alternative,781,596,2303,2016,2184,1744,1512,2148,2247,1888,1247,1548,1604,1492,,,,11700,11432,9770,2858,596,2016,1744,2148,1888,1548,1492,,1492,,,,,MISSING,MISSING,,4,149,504,436,537,472,387,373,2858,OK,,#N/A
7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,Sainsbury's,P+4,Alternative,2411,1672,6186,4148,5246,3600,5380,4208,5456,3708,4427,3068,3423,2464,,,,23748,22868,24332,5717,1672,4148,3600,4208,3708,3068,2464,,2464,,,,,MISSING,MISSING,,4,418,1037,900,1052,927,767,616,5717,OK,,#N/A
7980035,24650,Sainsbury's,JS Chicken & Bacon Caesar Grab Bag,Sainsbury's,P+3,Alternative,1873,1056,5167,2724,4179,2312,4238,2836,4418,2080,3499,1976,2785,1392,,,,15308,14376,19619,3594,1056,2724,2312,2836,2080,1976,1392,,1392,,,,,MISSING,MISSING,,4,264,681,578,709,520,494,348,3594,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,132,80,57,100,42,100,38,100,77,110,91,390,243,,,,663,680,767,680,132,57,42,38,77,91,243,,243,,,,,MISSING,MISSING,,1,132,57,42,38,77,91,243,680,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,150,100,40,34,70,41,70,27,80,86,90,60,300,183,,,,569,531,654,531,100,34,41,27,86,60,183,,183,,,,,MISSING,MISSING,,1,100,34,41,27,86,60,183,531,OK,,22883
,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,84,60,69,70,58,100,48,100,98,100,79,210,195,,,,640,631,671,631,84,69,58,48,98,79,195,,195,,,,,MISSING,MISSING,,1,84,69,58,48,98,79,195,631,OK,,#N/A
,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,70,56,40,31,25,29,40,14,50,26,60,24,160,92,,,,289,272,337,272,56,31,29,14,26,24,92,,92,,,,,MISSING,MISSING,,1,56,31,29,14,26,24,92,272,OK,,#N/A
,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,250,274,100,108,120,93,150,80,125,143,160,217,600,474,,,,1580,1389,1451,1389,274,108,93,80,143,217,474,,474,,,,,MISSING,MISSING,,1,274,108,93,80,143,217,474,1389,OK,,#N/A
7972079,24477,Sainsbury's,JS Mini Roll Platter,Sainsbury's,P+2,Alternative,50,43,50,28,50,21,50,19,50,32,50,34,100,84,,,,260,261,200,261,43,28,21,19,32,34,84,,84,,,,,MISSING,MISSING,,1,43,28,21,19,32,34,84,261,OK,,#N/A
7972085,24770,Sainsbury's,JS Party Sandwich Platter,Sainsbury's,P+2,Alternative,100,101,50,18,50,25,50,18,50,40,50,45,100,162,,,,367,409,350,409,101,18,25,18,40,45,162,,162,,,,,MISSING,MISSING,,1,101,18,25,18,40,45,162,409,OK,,#N/A
7972089,24479,Sainsbury's,JS Afternoon Tea Sandwich Platter,Sainsbury's,P+2,Alternative,50,18,50,1,50,3,50,,50,4,50,3,100,16,,,,78,45,200,45,18,1,3,0,4,3,16,,16,,,,,MISSING,MISSING,,1,18,1,3,0,4,3,16,45,OK,,#N/A
7972091,24480,Sainsbury's,JS Premium Sandwich Platter,Sainsbury's,P+2,Alternative,50,28,50,18,50,13,50,13,50,20,50,27,100,79,,,,251,198,200,198,28,18,13,13,20,27,79,,79,,,,,MISSING,MISSING,,1,28,18,13,13,20,27,79,198,OK,,#N/A
